Year,Month,Day, Inflow volume [m3 d-1], Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as PO4 [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as phosphorus [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3], Inflow concentration of O2 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of NH4 [mg m-3], Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3], Inflow concentration of Ca2+ [mg m-3], Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3], Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]"," *Iron, water, unfiltered, recoverable [mg m-3]"," *Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
1980,12,13,814709.6568,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,14,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,15,369432.9074,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,16,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,17,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,18,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,19,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,20,225084.9502,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,21,229978.1013,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,22,229978.1013,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,23,215298.648,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,24,205512.3459,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,25,205512.3459,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,26,200619.1948,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,27,200619.1948,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,28,200619.1948,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,29,195726.0437,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,30,190832.8926,,,,,,,,,,,,,,,,,,,,,,,,
1980,12,31,190832.8926,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,1,185939.7415,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,2,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,3,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,4,176153.4393,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,5,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,6,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,7,166367.1371,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,8,161473.986,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,9,161473.986,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,10,156580.8349,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,11,156580.8349,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,12,151687.6839,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,13,151687.6839,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,14,146794.5328,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,15,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,16,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,17,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,18,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,19,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,20,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,21,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,22,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,23,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,24,146794.5328,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,25,151687.6839,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,26,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,27,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,28,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,29,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,30,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,31,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,1,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,2,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,3,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,4,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,5,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,6,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,7,225084.9502,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,8,210405.497,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,9,205512.3459,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,10,215298.648,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,11,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,12,856301.4411,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,13,1223287.773,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,14,856301.4411,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,15,660575.3974,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,16,636109.642,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,17,2201917.991,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,18,4159178.428,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,19,5871781.31,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,20,7804575.992,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,21,3645397.564,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,22,1595167.256,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,23,2111394.696,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,24,2813561.878,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,25,1042241.183,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,26,733972.6638,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,27,570052.1022,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,28,919912.4053,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,1,900339.8009,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,2,604304.1599,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,3,445276.7494,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,4,430597.2961,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,5,445276.7494,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,6,389005.5118,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,7,354753.4542,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,8,327841.1232,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,9,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,10,369432.9074,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,11,374326.0585,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,12,369432.9074,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,13,577391.8289,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,14,459956.2026,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,15,401238.3895,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,16,782904.1747,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,17,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,18,239764.4035,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,19,234871.2524,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,20,234871.2524,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,21,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,22,300928.7922,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,23,437937.0227,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,24,474635.6559,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,25,430597.2961,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,26,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,27,763331.5704,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,28,704613.7572,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,29,408578.1162,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,30,648342.5197,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,31,1438586.421,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,1,560265.8,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,2,445276.7494,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,3,332734.2743,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,4,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,5,685041.1529,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,6,481975.3826,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,7,320501.3965,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,8,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,9,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,10,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,11,247104.1301,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,12,239764.4035,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,13,276463.0367,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,14,846515.1389,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,15,792690.4769,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,16,381665.7852,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,17,560265.8,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,18,1409227.514,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,19,604304.1599,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,20,437937.0227,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,21,374326.0585,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,22,288695.9144,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,23,824495.959,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,24,1763980.969,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,25,1078939.816,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,26,621430.1887,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,27,445276.7494,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,28,481975.3826,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,29,1316257.644,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,30,1250200.104,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,1,611643.8865,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,2,430597.2961,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,3,340074.0009,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,4,288695.9144,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,5,247104.1301,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,6,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,7,423257.5695,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,8,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,9,234871.2524,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,10,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,11,332734.2743,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,12,1641652.191,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,13,675254.8507,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,14,374326.0585,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,15,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,16,474635.6559,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,17,340074.0009,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,18,256890.4323,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,19,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,20,188386.317,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,21,176153.4393,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,22,159027.4105,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,23,146794.5328,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,24,134561.655,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,25,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,26,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,27,119882.2018,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,28,166367.1371,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,29,149241.1083,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,30,134561.655,,,,,,,,,,,,,,,,,,,,,,,,
1981,5,31,134561.655,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,1,114989.0507,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,2,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,3,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,4,159027.4105,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,5,161473.986,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,6,114989.0507,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,7,95416.44629,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,8,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,9,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,10,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,11,161473.986,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,12,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,13,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,14,112542.4751,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,15,203065.7703,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,16,276463.0367,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,17,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,18,114989.0507,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,19,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,20,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,21,288695.9144,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,22,1042241.183,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,23,714400.0594,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,24,239764.4035,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,25,239764.4035,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,26,300928.7922,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,27,154134.2594,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,28,112542.4751,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,29,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
1981,6,30,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,1,577391.8289,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,2,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,3,146794.5328,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,4,127221.9284,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,5,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,6,782904.1747,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,7,212852.0725,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,8,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,9,97863.02184,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,10,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,11,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,12,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,13,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,14,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,15,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,16,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,17,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,18,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,19,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,20,146794.5328,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,21,1272219.284,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,22,1076493.24,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,23,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,24,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,25,110095.8996,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,26,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,27,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,28,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,29,1223287.773,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,30,1370082.306,,,,,,,,,,,,,,,,,,,,,,,,
1981,7,31,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,1,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,2,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,3,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,4,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,5,90523.2952,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,6,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,7,114989.0507,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,8,112542.4751,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,9,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,10,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,11,807369.9302,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,12,733972.6638,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,13,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,14,156580.8349,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,15,132115.0795,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,16,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,17,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,18,146794.5328,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,19,110095.8996,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,20,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,21,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,22,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,23,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,24,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,25,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,26,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,27,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,28,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,29,97863.02184,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,30,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,31,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,1,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,2,105202.7485,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,3,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,4,134561.655,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,5,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,6,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,7,300928.7922,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,8,288695.9144,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,9,704613.7572,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,10,234871.2524,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,11,146794.5328,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,12,119882.2018,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,13,119882.2018,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,14,149241.1083,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,15,203065.7703,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,16,146794.5328,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,17,207958.9214,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,18,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,19,154134.2594,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,20,225084.9502,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,21,212852.0725,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,22,4403835.983,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,23,1580487.803,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,24,594517.8577,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,25,327841.1232,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,26,247104.1301,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,27,503994.5625,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,28,782904.1747,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,29,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1981,9,30,212852.0725,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,1,232424.6769,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,2,1042241.183,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,3,1186589.14,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,4,506441.138,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,5,300928.7922,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,6,386558.9363,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,7,976183.6429,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,8,631216.4909,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,9,352306.8786,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,10,256890.4323,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,11,210405.497,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,12,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,13,161473.986,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,14,154134.2594,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,15,144347.9572,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,16,154134.2594,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,17,154134.2594,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,18,200619.1948,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,19,393898.6629,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,20,322947.9721,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,21,215298.648,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,22,176153.4393,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,23,376772.6341,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,24,513780.8647,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,25,296035.6411,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,26,604304.1599,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,27,824495.959,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,28,1042241.183,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,29,596964.4332,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,30,362093.1808,,,,,,,,,,,,,,,,,,,,,,,,
1981,10,31,281356.1878,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,1,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,2,222638.3747,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,3,205512.3459,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,4,190832.8926,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,5,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,6,540693.1957,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,7,1078939.816,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,8,557819.2245,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,9,369432.9074,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,10,276463.0367,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,11,239764.4035,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,12,222638.3747,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,13,195726.0437,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,14,185939.7415,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,15,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,16,2935890.655,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,17,1702816.58,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,18,1641652.191,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,19,804923.3546,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,20,1411674.09,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,21,1237967.226,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,22,846515.1389,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,23,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,24,496654.8358,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,25,452616.476,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,26,376772.6341,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,27,1250200.104,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,28,724186.3616,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,29,442830.1738,,,,,,,,,,,,,,,,,,,,,,,,
1981,11,30,337627.4253,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,1,344967.152,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,2,596964.4332,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,3,459956.2026,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,4,386558.9363,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,5,344967.152,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,6,308268.5188,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,7,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,8,530906.8935,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,9,604304.1599,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,10,393898.6629,,,,,,,,,,,,,,,,,,,,,,,,
