,STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
167,01BT001,KINNEAR RIVER NEAR HAUTE-ABOUJAGANE,NB,7,D,,4.61527786e+01,-6.43850021e+01,3.20999985e+01,,0,0,,647,10.0
168,01BU001,PETITCODIAC RIVER NEAR SALISBURY,NB,7,D,,4.60166702e+01,-6.50666733e+01,7.46000000e+02,,0,0,,,
169,01BU002,PETITCODIAC RIVER NEAR PETITCODIAC,NB,7,A,D,4.59463882e+01,-6.51681900e+01,3.91000000e+02,,1,1,647,647,10.0
170,01BU003,TURTLE CREEK AT TURTLE CREEK,NB,7,D,,4.59594994e+01,-6.48779984e+01,1.29000000e+02,,0,0,400,647,10.0
171,01BU004,PALMERS CREEK NEAR DORCHESTER,NB,7,D,D,4.58872185e+01,-6.45163879e+01,3.42000008e+01,,0,0,,,10.0
172,01BU005,HAYWARD BROOK SITE NO. 1 NEAR PETITCODIAC,NB,7,D,D,4.58652802e+01,-6.51580582e+01,4.30000019e+00,,0,0,647,647,10.0
173,01BU006,HAYWARD BROOK SITE NO. 4 NEAR PETITCODIAC,NB,7,D,D,4.58780594e+01,-6.51805573e+01,1.37000000e+00,,0,0,647,647,10.0
174,01BU007,HAYWARD BROOK SITE NO. 5 NEAR PETITCODIAC,NB,7,D,D,4.58713913e+01,-6.51849976e+01,6.48999977e+00,,0,0,647,647,10.0
175,01BU008,HAYWARD BROOK SITE NO. 6 NEAR PETITCODIAC,NB,7,D,D,4.58730583e+01,-6.51877823e+01,2.33999991e+00,,0,0,647,647,10.0
176,01BU009,HOLMES BROOK SITE NO. 9 NEAR PETITCODIAC,NB,7,A,,4.58878593e+01,-6.51467819e+01,6.19999981e+00,,0,1,647,647,10.0
177,01BU013,PETITCODIAC RIVER ABOVE TURTLE CREEK,NB,7,D,,4.60480614e+01,-6.48961105e+01,,,0,0,647,647,35.0
178,01BU014,PETITCODIAC RIVER AT DOVER,NB,7,D,,4.59900017e+01,-6.46833267e+01,,,0,0,647,647,35.0
179,01BU015,PETITCODIAC RIVER NEAR BEAUMONT,NB,7,D,,4.58713913e+01,-6.45663910e+01,,,0,0,647,647,35.0
180,01BV001,MISPEC STREAM AT BLACK RIVER ROAD CROSSING,NB,7,D,,4.52702789e+01,-6.58952789e+01,1.37000000e+02,,0,0,,,
181,01BV002,KINNIE BROOK AT FUNDY NATIONAL PARK,NB,7,D,,4.56116714e+01,-6.49633331e+01,6.48000002e+00,,0,0,,,10.0
182,01BV003,UPPER SALMON RIVER AT ALMA,NB,7,D,,4.56100006e+01,-6.49583282e+01,1.81000000e+02,,0,0,,,10.0
183,01BV004,BLACK RIVER AT GARNET SETTLEMENT,NB,7,A,,4.53065796e+01,-6.58492203e+01,4.04000015e+01,,0,1,400,647,10.0
184,01BV005,RATCLIFFE BROOK BELOW OTTER LAKE,NB,7,D,,4.53677788e+01,-6.58116684e+01,2.92999992e+01,,0,0,,,10.0
185,01BV006,POINT WOLFE RIVER AT FUNDY NATIONAL PARK,NB,7,A,,4.55585594e+01,-6.50159683e+01,1.30000000e+02,,1,1,647,647,10.0
186,01BV007,UPPER SALMON RIVER NEAR ALMA,NB,7,D,,4.56111107e+01,-6.49561081e+01,1.81000000e+02,,0,0,,,10.0
187,01BV008,BIG SALMON RIVER NEAR ST. MARTINS,NB,7,D,,4.54241714e+01,-6.54116669e+01,2.87000000e+02,,0,0,,,10.0
188,01BV009,IMPOUNDMENT B AT NEW HORTON,NB,7,D,,4.56974983e+01,-6.46947174e+01,5.00000000e-01,,0,0,,647,10.0
189,01BV010,DICKSON BROOK AT FUNDY NATIONAL PARK,NB,7,D,,4.55914192e+01,-6.49570618e+01,8.81000042e+00,8.81000042e+00,0,0,647,647,35.0
190,01CA001,CARRUTHERS BROOK NEAR HOWLAN,PE,7,D,,4.67352791e+01,-6.42249985e+01,3.87999992e+01,,0,0,,,10.0
191,01CA002,TROUT RIVER NEAR TYNE VALLEY,PE,7,D,,4.65633316e+01,-6.39399986e+01,2.21000004e+01,,0,0,,,10.0
192,01CA003,CARRUTHERS BROOK NEAR ST. ANTHONY,PE,7,A,,4.67441101e+01,-6.41869965e+01,4.67999992e+01,,1,1,647,647,10.0
193,01CA004,SMELT CREEK NEAR ELLERSLIE,PE,7,D,D,4.66016693e+01,-6.39372215e+01,1.72999992e+01,,0,0,,,10.0
194,01CA005,MIMINEGASH RIVER AT ST. LAWRENCE,PE,7,D,,4.68483315e+01,-6.41977768e+01,3.17999992e+01,,0,0,,647,10.0
195,01CB001,DUNK RIVER AT ROGERS MILL,PE,7,D,,4.63422203e+01,-6.36111107e+01,9.85999985e+01,,0,0,,,10.0
196,01CB002,DUNK RIVER AT WALL ROAD,PE,7,A,D,4.63458595e+01,-6.36333313e+01,1.14000000e+02,,0,1,647,647,10.0
197,01CB003,PLAT RIVER AT SHERBROOKE,PE,7,D,,4.64233284e+01,-6.37772217e+01,4.51000023e+00,,0,0,,,10.0
198,01CB004,WILMOT RIVER NEAR WILMOT VALLEY,PE,7,A,D,4.63933105e+01,-6.36593895e+01,4.54000015e+01,,1,1,647,647,10.0
199,01CB005,NORTH BROOK NEAR WALL ROAD,PE,7,D,D,4.63469391e+01,-6.36327782e+01,1.28999996e+01,,0,0,,,10.0
200,01CB006,EMERALD BROOK NEAR EMERALD,PE,7,D,D,4.63594398e+01,-6.35580597e+01,5.59000015e+00,,0,0,,647,10.0
201,01CB007,EAST BRANCH DUNK RIVER AT ELLIOTT,PE,7,D,D,4.63630600e+01,-6.34633293e+01,1.06999998e+01,,0,0,,,10.0
202,01CB008,DUNK RIVER NEAR BREADALBANE,PE,7,D,D,4.63516693e+01,-6.34883308e+01,1.97999992e+01,,0,0,,,10.0
203,01CB009,DUNK RIVER AT MCKENNA'S BRIDGE,PE,7,D,D,4.63525009e+01,-6.35422211e+01,5.30999985e+01,,0,0,,,10.0
204,01CB010,DAMES BROOK NEAR NEWTON,PE,7,D,D,4.63469391e+01,-6.35552788e+01,1.62000008e+01,,0,0,,,10.0
205,01CB011,DUNK RIVER ABOVE SCALES POND,PE,7,D,D,4.63486099e+01,-6.35777817e+01,8.05999985e+01,,0,0,,,10.0
206,01CB012,ELMO RIVER NEAR SCALES POND,PE,7,D,D,4.63386116e+01,-6.35977783e+01,7.90000010e+00,,0,0,,,10.0
207,01CB013,DUNK RIVER BELOW SCALES POND,PE,7,D,D,4.63433304e+01,-6.36111107e+01,9.85999985e+01,,0,0,,,10.0
208,01CB014,SOUTHWEST BROOK NEAR MIDDLETON,PE,7,D,D,4.63347206e+01,-6.36341705e+01,2.33999996e+01,,0,0,,,10.0
209,01CB015,CAPE TRAVERSE RIVER AT CARLETON,PE,7,D,,4.62566719e+01,-6.36555595e+01,6.88999987e+00,,0,0,,647,
210,01CC001,HUNTER RIVER AT HUNTER RIVER,PE,7,D,,4.63597183e+01,-6.33458290e+01,4.15000000e+01,,0,0,,,10.0
211,01CC002,WINTER RIVER NEAR SUFFOLK,PE,7,A,,4.63320618e+01,-6.30654716e+01,3.75000000e+01,,0,1,135,647,10.0
212,01CC003,WINTER RIVER AT BRACKLEY WELLS PUMPING STATION,PE,7,D,,4.63149986e+01,-6.31466713e+01,4.92000008e+00,,0,0,,,10.0
213,01CC004,WRIGHTS CREEK NEAR AVONLEA ROAD,PE,7,D,,4.62758293e+01,-6.31119385e+01,2.41000009e+00,,0,0,,,10.0
214,01CC005,WEST RIVER AT RIVERDALE,PE,7,A,D,4.62313919e+01,-6.33510818e+01,7.00999985e+01,,0,1,647,647,10.0
215,01CC006,CLYDE RIVER NEAR CLYDE RIVER,PE,7,D,,4.62355614e+01,-6.32608299e+01,2.67999992e+01,,0,0,,647,
216,01CC007,CLARKS CREEK AT AUGUSTUS,PE,7,D,,4.63202782e+01,-6.28838882e+01,3.97999992e+01,,0,0,,647,
217,01CC008,GLEN FINNAN RIVER AT TARANTUM,PE,7,D,,4.62874985e+01,-6.29519386e+01,2.40000000e+01,,0,0,,647,
218,01CC009,HORNES CREEK AT MARSHFIELD,PE,7,D,,4.62972183e+01,-6.30780602e+01,5.90000010e+00,,0,0,,647,
219,01CC010,WINTER RIVER AT UNION,PE,7,A,,4.63148117e+01,-6.31233597e+01,1.67999992e+01,,0,1,135,647,10.0
220,01CC011,COLES CREEK AT MILTONVALE PUMPING STATION,PE,7,A,,4.63102493e+01,-6.31948891e+01,,,0,1,135,647,10.0
221,01CD001,MORELL RIVER AT MORELL,PE,7,D,,4.63283310e+01,-6.26991692e+01,1.33000000e+02,,0,0,,,10.0
222,01CD002,MORELL RIVER AT PEAKES ROAD,PE,7,D,,4.63175011e+01,-6.26994400e+01,1.29000000e+02,,0,0,,647,10.0
223,01CD003,MORELL RIVER AT BANGOR,PE,7,D,,4.63611107e+01,-6.27005615e+01,1.47000000e+02,,0,0,,647,10.0
224,01CD004,BOUGHTON RIVER NEAR UPTON,PE,7,D,,4.63419418e+01,-6.25313911e+01,2.28999996e+01,,0,0,,,10.0
225,01CD005,BEAR RIVER AT ST. MARGARETS,PE,7,A,,4.64531403e+01,-6.23823318e+01,1.48000002e+01,,0,1,647,647,10.0
226,01CE001,VERNON RIVER AT GLENCO ROAD CROSSING,PE,7,D,,4.61994400e+01,-6.28233299e+01,1.67999992e+01,,0,0,,,10.0
227,01CE002,MONTAGUE RIVER (NORTH BRANCH) ABOVE MONTAGUE POWERHOUSE,PE,7,D,,4.61494408e+01,-6.26972198e+01,4.95999985e+01,,0,0,,,10.0
228,01CE003,BRUDENELL RIVER NEAR BRUDENELL,PE,7,D,D,4.62005615e+01,-6.26494408e+01,3.60000000e+01,,0,0,,,10.0
229,01CE004,BRUDENELL RIVER AT BRUDENELL,PE,7,D,D,4.62019386e+01,-6.26563911e+01,3.30999985e+01,,0,0,,647,10.0
230,01CE005,MONTAGUE RIVER NEAR HEAD OF MONTAGUE,PE,7,D,,4.61552811e+01,-6.27261086e+01,4.44000015e+01,,0,0,,647,10.0
231,01CE006,CARDIGAN RIVER ABOVE CARDIGAN,PE,7,D,,4.62383308e+01,-6.26563911e+01,2.13999996e+01,,0,0,,,10.0
232,01DA001,METEGHAN RIVER NEAR METEGHAN RIVER,NS,7,D,,4.42161102e+01,-6.61172180e+01,1.67000000e+02,,0,0,455,647,10.0
233,01DB001,SISSIBOO RIVER NEAR WEYMOUTH,NS,7,D,,4.44197197e+01,-6.59069366e+01,5.96000000e+02,,0,0,,,10.0
234,01DB002,BEAR RIVER EAST BRANCH AT BEAR RIVER,NS,7,D,,4.45666695e+01,-6.56333313e+01,1.93000000e+02,,0,0,,,10.0
235,01DC001,ALLAIN RIVER AT LEQUILLE,NS,7,D,,4.47236099e+01,-6.54925003e+01,1.48000000e+02,,0,0,,,10.0
236,01DC002,NICTAUX RIVER AT NICTAUX FALLS,NS,7,D,,4.49091682e+01,-6.50305634e+01,2.98000000e+02,,0,0,,,10.0
237,01DC003,PARADISE BROOK NEAR PARADISE,NS,7,D,,4.48433304e+01,-6.51855621e+01,1.07000000e+02,,0,0,,,10.0
238,01DC005,ANNAPOLIS RIVER AT WILMOT,NS,7,A,D,4.49491882e+01,-6.50293884e+01,5.46000000e+02,,0,1,647,647,10.0
239,01DC006,SOUTH ANNAPOLIS RIVER AT MILLVILLE,NS,7,D,,4.50016708e+01,-6.48238907e+01,1.19000000e+02,,0,0,,,10.0
240,01DC007,ANNAPOLIS RIVER AT LAWRENCETOWN,NS,7,A,,4.48808289e+01,-6.51579208e+01,1.02000000e+03,,0,1,455,647,10.0
241,01DD001,GASPEREAU RIVER AT MARTIN'S BRIDGE,NS,7,D,,4.50597191e+01,-6.43819427e+01,4.86000000e+02,,0,0,,,10.0
242,01DD002,CORNWALLIS RIVER AT CAMBRIDGE STATION,NS,7,A,,4.50647812e+01,-6.46353302e+01,9.08000031e+01,,0,1,455,647,10.0
243,01DD003,GASPEREAU RIVER AT MILLRACE DIVERSION,NS,7,D,,4.50597191e+01,-6.43819427e+01,3.70000000e+02,,0,0,,,10.0
244,01DD004,SHARPE BROOK AT LLOYDS,NS,7,D,D,4.50250015e+01,-6.46372223e+01,8.81000042e+00,,0,0,,647,10.0
245,01DD005,NORTH BROOK AT SHEFFIELD MILLS,NS,7,A,,4.51505585e+01,-6.44749985e+01,1.56999998e+01,,0,1,455,647,10.0
246,01DE002,ST. CROIX RIVER AT HARTVILLE,NS,7,D,,4.49516716e+01,-6.40277786e+01,2.87000000e+02,,0,0,,,10.0
247,01DF001,KENNETCOOK RIVER AT KENNETCOOK,NS,7,D,,4.51758308e+01,-6.37230606e+01,1.79000000e+02,,0,0,,,10.0
248,01DG001,STEWIACKE RIVER NEAR UPPER STEWIACKE,NS,7,D,,4.52152786e+01,-6.29972191e+01,4.20000000e+02,,0,0,,,10.0
249,01DG002,FALL RIVER AT WAVERLEY,NS,7,D,,4.48066711e+01,-6.36083298e+01,4.64000015e+01,,0,0,,,10.0
250,01DG003,BEAVERBANK RIVER NEAR KINSAC,NS,7,A,,4.48511086e+01,-6.36638908e+01,9.69000015e+01,,1,1,455,647,10.0
251,01DG004,BENNERY BROOK NEAR BENNERY LAKE,NS,7,D,,4.49019394e+01,-6.35536118e+01,7.51000023e+00,,0,0,,,10.0
252,01DG006,SHUBENACADIE RIVER AT ENFIELD,NS,7,D,,4.49319382e+01,-6.35344391e+01,3.89000000e+02,,0,0,150,647,10.0
253,01DG007,SHUBENACADIE RIVER AT LAKE THOMAS,NS,7,D,,4.48180618e+01,-6.36136093e+01,1.30000000e+02,,0,0,,,10.0
254,01DG017,POWDER MILL LAKE BROOK NEAR WAVERLEY,NS,7,D,,4.47724991e+01,-6.36072197e+01,2.67000008e+01,,0,0,,,10.0
255,01DG018,PEMBROKE RIVER AT GLENBERVIE,NS,7,D,D,4.52649994e+01,-6.29413910e+01,7.33000031e+01,,0,0,,,10.0
256,01DG019,BLACK BROOK AT OLDHAM,NS,7,D,,4.49172211e+01,-6.34941711e+01,6.21999979e+00,,0,0,,,10.0
257,01DG020,BENNERY BROOK SITE NO. 1,NS,7,D,,4.49283295e+01,-6.35366707e+01,2.80000000e+01,,0,0,,,10.0
258,01DG021,BENNERY BROOK SITE NO. 2,NS,7,D,,4.49169388e+01,-6.35380592e+01,2.30000004e-01,,0,0,,,10.0
259,01DG022,BENNERY BROOK SITE NO. 3,NS,7,D,,4.49161110e+01,-6.35411110e+01,1.35000002e+00,,0,0,,,10.0
260,01DG023,BENNERY BROOK SITE NO. 4,NS,7,D,,4.49094391e+01,-6.35388908e+01,7.76999998e+00,,0,0,,,10.0
261,01DG024,BENNERY BROOK SITE NO. 6,NS,7,D,,4.49094391e+01,-6.35380592e+01,1.45000000e+01,,0,0,,,10.0
262,01DG025,BENNERY BROOK SITE NO. 5,NS,7,D,,4.49091682e+01,-6.35377808e+01,2.84999990e+00,,0,0,,,10.0
263,01DG026,BENNERY BROOK SITE NO. 7,NS,7,D,,4.49063911e+01,-6.35325012e+01,8.55000019e+00,,0,0,,,10.0
264,01DG027,BENNERY BROOK SITE NO. 8,NS,7,D,,4.49027786e+01,-6.35316696e+01,5.69999981e+00,,0,0,,,10.0
265,01DG028,BENNERY BROOK SITE NO. 9,NS,7,D,,4.48983307e+01,-6.35291710e+01,2.32999992e+00,,0,0,,,10.0
266,01DG029,BENNERY BROOK SITE NO. 10,NS,7,D,,4.48930588e+01,-6.35272217e+01,2.58999991e+00,,0,0,,,10.0
267,01DG030,BENNERY BROOK SITE NO. 11,NS,7,D,,4.48849983e+01,-6.35325012e+01,4.90000010e-01,,0,0,,,10.0
268,01DG031,BENNERY BROOK SITE NO. 14,NS,7,D,,4.48861084e+01,-6.35197182e+01,1.05999994e+00,,0,0,,,10.0
269,01DG032,BENNERY BROOK SITE NO. 12,NS,7,D,,4.48827782e+01,-6.35299988e+01,3.40000004e-01,,0,0,,,10.0
270,01DG033,BENNERY BROOK SITE NO. 15,NS,7,D,,4.48791695e+01,-6.35252800e+01,3.60000014e-01,,0,0,,,10.0
271,01DG035,SHUBENACADIE RIVER AT OUTLET LAKE WILLIAM,NS,7,D,,4.47849998e+01,-6.35841713e+01,7.60999985e+01,,0,0,,,10.0
272,01DG041,MUDDY POND BROOK AT WAVERLEY,NS,7,D,,4.47891693e+01,-6.36100006e+01,2.57999992e+00,,0,0,,,10.0
273,01DG043,ST ANDREWS RIVER AT STEWIACKE,NS,7,A,,4.51230583e+01,-6.33497505e+01,9.81999969e+01,,0,1,455,647,10.0
274,01DH001,SALMON RIVER AT VALLEY,NS,7,D,,4.53833313e+01,-6.31969414e+01,3.16000000e+02,,0,0,,,10.0
275,01DH002,SALMON RIVER AT MURRAY,NS,7,A,D,4.53691711e+01,-6.32154388e+01,3.63000000e+02,,0,1,455,647,10.0
276,01DH003,FRASER BROOK NEAR ARCHIBALD,NS,7,D,D,4.53430595e+01,-6.31680603e+01,1.01000004e+01,,0,0,,,10.0
277,01DH004,NORTH RIVER AT NORTH RIVER,NS,7,A,D,4.54255600e+01,-6.32547188e+01,2.02000000e+02,,0,1,455,647,10.0
278,01DH005,SALMON RIVER AT UNION,NS,7,D,,4.53983307e+01,-6.31230583e+01,2.87000000e+02,,0,0,455,647,10.0
279,01DJ001,GREAT VILLAGE RIVER NEAR GREAT VILLAGE,NS,7,D,,4.54388885e+01,-6.35980606e+01,9.38000031e+01,,0,0,,,10.0
280,01DJ003,ECONOMY RIVER NEAR ECONOMY,NS,7,D,,4.54147186e+01,-6.39025002e+01,1.30000000e+02,,0,0,,,10.0
281,01DJ004,FIVE ISLANDS RIVER NEAR BRITISH LAKE,NS,7,D,,4.55355606e+01,-6.40152817e+01,8.81000042e+00,,0,0,,,10.0
282,01DJ005,GREAT VILLAGE RIVER NEAR SCRABBLE HILL,NS,7,A,D,4.54382210e+01,-6.35979996e+01,8.90000000e+01,,0,1,647,647,10.0
283,01DL001,KELLEY RIVER (MILL CREEK) AT EIGHT MILE FORD,NS,7,A,D,4.55868111e+01,-6.44506912e+01,6.32000008e+01,,1,1,647,647,10.0
284,01DL002,MACCAN RIVER AT EAST SOUTHAMPTON,NS,7,D,,4.55911102e+01,-6.42027817e+01,9.84000015e+01,,0,0,,,10.0
285,01DN001,RIVER PHILIP AT OXFORD ELECTRIC LIGHT PLANT,NS,7,D,,4.57036095e+01,-6.38761101e+01,3.70000000e+02,,0,0,,,10.0
286,01DN002,RIVER PHILIP NEAR RIVER PHILIP POST OFFICE,NS,7,D,,4.56708298e+01,-6.38966713e+01,2.28000000e+02,,0,0,,,10.0
287,01DN003,WALLACE RIVER AT HOWARD'S MILL,NS,7,D,,4.57513885e+01,-6.35672188e+01,3.94000000e+02,,0,0,,,10.0
288,01DN004,WALLACE RIVER AT WENTWORTH CENTRE,NS,7,D,D,4.56783295e+01,-6.35597191e+01,2.98000000e+02,,0,0,455,647,10.0
289,01DN005,WALLACE RIVER AT WENTWORTH,NS,7,D,,4.56641693e+01,-6.35563889e+01,1.14000000e+02,,0,0,,,10.0
290,01DN006,ROARING RIVER AT WESTCHESTER STATION,NS,7,D,,4.56186104e+01,-6.36641693e+01,4.30000000e+01,,0,0,,,10.0
291,01DN007,RIVER PHILIP AT COLLINGWOOD CORNER,NS,7,D,,4.56074982e+01,-6.39336090e+01,1.05000000e+02,,0,0,,,10.0
292,01DN008,WEST RIVER PHILIP AT COLLINGWOOD CORNER,NS,7,D,,4.56066704e+01,-6.39341698e+01,4.69000015e+01,,0,0,,,10.0
293,01DO001,RIVER JOHN AT WELSFORD,NS,7,D,,4.57283287e+01,-6.30525017e+01,2.49000000e+02,,0,0,,647,10.0
294,01DP001,EAST RIVER (PICTOU) EAST BRANCH AT EUREKA,NS,7,D,,4.55036087e+01,-6.26769409e+01,2.46000000e+02,,0,0,,,10.0
295,01DP002,EAST RIVER (PICTOU) WEST BRANCH AT EUREKA,NS,7,D,,4.54980583e+01,-6.26827812e+01,1.40000000e+02,,0,0,,,10.0
296,01DP003,EAST RIVER AT STELLARTON,NS,7,D,,4.55486107e+01,-6.26619415e+01,4.04000000e+02,,0,0,,,10.0
297,01DP004,MIDDLE RIVER OF PICTOU AT ROCKLIN,NS,7,A,D,4.54973907e+01,-6.27801895e+01,9.21999969e+01,,1,1,455,647,10.0
298,01DQ001,EAST FRENCH RIVER NEAR MERIGOMISH,NS,7,D,,4.56049995e+01,-6.24294395e+01,6.96999969e+01,,0,0,,,10.0
299,01DR001,SOUTH RIVER AT ST. ANDREWS,NS,7,A,,4.55597191e+01,-6.19036407e+01,1.77000000e+02,,0,1,647,647,10.0
300,01DR002,JAMES RIVER NEAR JAMES RIVER,NS,7,D,,4.55805588e+01,-6.21058311e+01,5.20999985e+01,,0,0,,,10.0
301,01DR003,RIGHTS RIVER NEAR ANTIGONISH,NS,7,D,,4.56455612e+01,-6.20208282e+01,6.41999969e+01,,0,0,455,647,10.0
302,01EA001,TUSKET RIVER AT TUSKET FALLS,NS,7,D,,4.38813896e+01,-6.59738922e+01,1.45000000e+03,,0,0,,,10.0
303,01EA002,TUSKET RIVER (WEST BRANCH) AT REYNARD BRIDGE,NS,7,D,,4.39277802e+01,-6.59333267e+01,3.37000000e+02,,0,0,,,10.0
304,01EA003,TUSKET RIVER AT WILSON'S BRIDGE,NS,7,A,,4.39248085e+01,-6.58685303e+01,1.07000000e+03,,0,1,455,647,10.0
305,01EC001,ROSEWAY RIVER AT LOWER OHIO,NS,7,A,,4.38373604e+01,-6.53691101e+01,4.95000000e+02,,1,1,647,647,10.0
306,01EC002,BLUE HILL BOG BROOK NEAR JORDAN FALLS,NS,7,D,,4.38283310e+01,-6.51947174e+01,2.27999992e+01,,0,0,,647,10.0
307,01ED001,MERSEY RIVER AT INDIAN GARDENS,NS,7,D,,4.41613884e+01,-6.50086136e+01,1.55000000e+03,,0,0,,,10.0
308,01ED002,MERSEY RIVER AT LOWER GREAT BROOK FALLS,NS,7,D,,4.40900002e+01,-6.48458328e+01,1.94000000e+03,,0,0,,,10.0
309,01ED003,MERSEY RIVER AT MILTON,NS,7,D,,4.40666695e+01,-6.47649994e+01,1.96000000e+03,,0,0,,,10.0
310,01ED005,MERSEY RIVER BELOW GEORGE LAKE,NS,7,A,,4.43331413e+01,-6.52050781e+01,7.23000000e+02,,1,1,647,647,10.0
311,01ED006,KEJIMKUJIK LAKE,NS,7,D,,4.43827782e+01,-6.52063904e+01,,,0,0,,647,10.0
312,01ED007,MERSEY RIVER BELOW MILL FALLS,NS,7,A,D,4.44367790e+01,-6.52218628e+01,2.95000000e+02,,1,1,647,647,10.0
313,01ED008,BEAVERSKIN BROOK AT BEAVERSKIN LAKE,NS,7,D,,4.43050003e+01,-6.53363876e+01,1.09000003e+00,,0,0,,,10.0
314,01ED009,ROGERS BROOK NEAR JAKES LANDING,NS,7,D,,4.44461098e+01,-6.52166672e+01,8.73999977e+00,,0,0,,647,10.0
315,01ED010,ROGERS BROOK NEAR GRAFTON ROAD,NS,7,D,,4.44269409e+01,-6.52152786e+01,1.39999998e+00,,0,0,647,647,10.0
316,01ED011,"ROGERS BROOK NEAR GRAFTON ROAD, SITE  NO.2",NS,7,D,,4.44277802e+01,-6.52133331e+01,5.89999974e-01,,0,0,,647,10.0
317,01ED013,SHELBURNE RIVER AT POLLARD'S FALLS BRIDGE,NS,7,A,,4.42154198e+01,-6.52414169e+01,2.68000000e+02,,0,1,455,647,10.0
318,01EE001,MEDWAY RIVER AT CHARLESTON,NS,7,D,,4.41733284e+01,-6.46600037e+01,1.39000000e+03,,0,0,455,647,10.0
319,01EE002,MEDWAY RIVER AT HARMONY MILLS,NS,7,D,,4.44133301e+01,-6.50550003e+01,3.42000000e+02,,0,0,,,10.0
320,01EE003,HERRING COVE BROOK NEAR BROOKLYN,NS,7,D,,4.40622215e+01,-6.46927795e+01,5.95999985e+01,,0,0,,,10.0
321,01EE004,WESTFIELD RIVER NEAR NORTH BROOKFIELD,NS,7,D,,4.44061089e+01,-6.49880600e+01,1.43000000e+02,,0,0,,,10.0
322,01EE005,MOOSE PIT BROOK AT TUPPER LAKE,NS,7,A,,4.44618301e+01,-6.50477829e+01,1.77000008e+01,,0,1,647,647,10.0
323,01EE006,ROUND LAKE BROOK AT ROUND LAKE,NS,7,D,,4.44938889e+01,-6.49736099e+01,5.65000000e+01,,0,0,,,10.0
324,01EE007,WHITEBURN BROOK BELOW POLLOCK LAKE,NS,7,D,,4.43527794e+01,-6.50908279e+01,9.48999977e+00,,0,0,,,10.0
325,01EF001,LAHAVE RIVER AT WEST NORTHFIELD,NS,7,A,,4.44474411e+01,-6.45911865e+01,1.25000000e+03,,1,1,647,647,10.0
326,01EF003,LA HAVE RIVER ABOVE MORGAN'S FALLS,NS,7,D,,4.45386086e+01,-6.47172165e+01,7.28000000e+02,,0,0,,,10.0
327,01EG001,GOLD RIVER NEAR CHESTER BASIN,NS,7,D,,4.45577812e+01,-6.43274994e+01,3.73000000e+02,,0,0,,,10.0
328,01EG002,GOLD RIVER AT MOSHER'S FALLS,NS,7,D,,4.45644417e+01,-6.43516693e+01,3.70000000e+02,,1,0,455,647,10.0
329,01EH001,NORTHEAST RIVER AT ST. MARGARET'S BAY,NS,7,D,,4.47000008e+01,-6.38944397e+01,9.19000015e+01,,0,0,,,10.0
330,01EH002,INDIAN RIVER AT ST. MARGARET'S BAY,NS,7,D,,4.47033310e+01,-6.39083290e+01,1.76000000e+02,,0,0,,,10.0
331,01EH003,EAST RIVER AT ST. MARGARETS BAY,NS,7,D,,4.46850014e+01,-6.38716698e+01,2.68999996e+01,,0,0,,647,10.0
332,01EH006,CANAAN RIVER AT OUTLET OF CONNAUGHT LAKE,NS,7,D,,4.46469383e+01,-6.41938934e+01,6.54000015e+01,,0,0,647,647,10.0
333,01EJ001,SACKVILLE RIVER AT BEDFORD,NS,7,A,D,4.47315292e+01,-6.36604385e+01,1.46000000e+02,,0,1,455,647,10.0
334,01EJ002,KEARNEY RUN AT MILLVIEW,NS,7,D,,4.47138901e+01,-6.36813889e+01,3.60000000e+01,,0,0,,,10.0
335,01EJ004,LITTLE SACKVILLE RIVER AT MIDDLE SACKVILLE,NS,7,A,D,4.47644691e+01,-6.36875000e+01,1.31000004e+01,,0,1,455,647,10.0
336,01EJ005,MCINTOSH RUN AT HERRING COVE ROAD,NS,7,D,,4.46086082e+01,-6.36169395e+01,1.51000004e+01,,0,0,,,10.0
337,01EJ006,MCINTOSH RUN AT OLD SAMBRO ROAD,NS,7,D,,4.46133308e+01,-6.36230583e+01,1.38999996e+01,,0,0,,647,
338,01EK001,MUSQUODOBOIT RIVER AT CRAWFORD FALLS,NS,7,D,,4.48716698e+01,-6.32216682e+01,6.50000000e+02,,0,0,,647,10.0
339,01EK002,LITTLE RIVER AT PETPESWICK INLET,NS,7,D,,4.47805595e+01,-6.31566696e+01,5.22999992e+01,,0,0,,,10.0
340,01EK003,MUSQUODOBOIT RIVER NEAR MIDDLE MUSQUODOBOIT,NS,7,D,,4.50433311e+01,-6.31416702e+01,3.34000000e+02,,0,0,,,10.0
341,01EK004,MUSQUODOBOIT RIVER NEAR UPPER MUSQUODOBOIT,NS,7,D,,4.51247215e+01,-6.29644394e+01,1.41000000e+02,,0,0,,,10.0
342,01EM001,EAST RIVER SHEET HARBOUR AT MALAY FALLS,NS,7,D,,4.49858284e+01,-6.24858284e+01,5.26000000e+02,,0,0,,,10.0
343,01EM002,LITTLE WEST RIVER NEAR SHEET HARBOUR,NS,7,D,,4.49011116e+01,-6.25608292e+01,4.57999992e+01,,0,0,,,10.0
