"","STATION_NUMBER","Date","Parameter","Value","Symbol"
"485","02GG011",1928-08-27,"Level",175.380004882812,NA
"486","02GG011",1928-08-28,"Level",175.389999389648,NA
"487","02GG011",1928-08-29,"Level",175.380004882812,NA
"488","02GG011",1928-08-30,"Level",175.389999389648,NA
"489","02GG011",1928-08-31,"Level",175.389999389648,NA
"490","02GG011",1928-09-01,"Level",175.380004882812,NA
"491","02GG011",1928-09-02,"Level",175.389999389648,NA
"492","02GG011",1928-09-03,"Level",175.380004882812,NA
"493","02GG011",1928-09-04,"Level",175.369995117188,NA
"494","02GG011",1928-09-05,"Level",175.350006103516,NA
"495","02GG011",1928-09-06,"Level",175.339996337891,NA
"496","02GG011",1928-09-07,"Level",175.360000610352,NA
"497","02GG011",1928-09-08,"Level",175.350006103516,NA
"498","02GG011",1928-09-09,"Level",175.350006103516,NA
"499","02GG011",1928-09-10,"Level",175.339996337891,NA
"500","02GG011",1928-09-11,"Level",175.360000610352,NA
"501","02GG011",1928-09-12,"Level",175.350006103516,NA
"502","02GG011",1928-09-13,"Level",175.360000610352,NA
"503","02GG011",1928-09-14,"Level",175.350006103516,NA
"504","02GG011",1928-09-15,"Level",175.360000610352,NA
"505","02GG011",1928-09-16,"Level",175.360000610352,NA
"506","02GG011",1928-09-17,"Level",175.360000610352,NA
"507","02GG011",1928-09-18,"Level",175.350006103516,NA
"508","02GG011",1928-09-19,"Level",175.339996337891,NA
"509","02GG011",1928-09-20,"Level",175.360000610352,NA
"510","02GG011",1928-09-21,"Level",175.369995117188,NA
"511","02GG011",1928-09-22,"Level",175.380004882812,NA
"512","02GG011",1928-09-23,"Level",175.360000610352,NA
"513","02GG011",1928-09-24,"Level",175.369995117188,NA
"514","02GG011",1928-09-25,"Level",175.360000610352,NA
"515","02GG011",1928-09-26,"Level",175.330001831055,NA
"516","02GG011",1928-09-27,"Level",175.350006103516,NA
"517","02GG011",1928-09-28,"Level",175.309997558594,NA
"518","02GG011",1928-09-29,"Level",175.300003051758,NA
"519","02GG011",1928-09-30,"Level",175.300003051758,NA
"520","02GG011",1928-10-01,"Level",175.289993286133,NA
"521","02GG011",1928-10-02,"Level",175.300003051758,NA
"522","02GG011",1928-10-03,"Level",175.289993286133,NA
"523","02GG011",1928-10-04,"Level",175.279998779297,NA
"524","02GG011",1928-10-05,"Level",175.309997558594,NA
"525","02GG011",1928-10-06,"Level",175.309997558594,NA
"526","02GG011",1928-10-07,"Level",175.300003051758,NA
"527","02GG011",1928-10-08,"Level",175.279998779297,NA
"528","02GG011",1928-10-09,"Level",175.320007324219,NA
"529","02GG011",1928-10-10,"Level",175.289993286133,NA
"530","02GG011",1928-10-11,"Level",175.279998779297,NA
"531","02GG011",1928-10-12,"Level",175.279998779297,NA
"532","02GG011",1928-10-13,"Level",175.309997558594,NA
"533","02GG011",1928-10-14,"Level",175.300003051758,NA
"534","02GG011",1928-10-15,"Level",175.289993286133,NA
"535","02GG011",1928-10-16,"Level",175.300003051758,NA
"536","02GG011",1928-10-17,"Level",175.300003051758,NA
"537","02GG011",1928-10-18,"Level",175.330001831055,NA
"538","02GG011",1928-10-19,"Level",175.339996337891,NA
"539","02GG011",1928-10-20,"Level",175.330001831055,NA
"540","02GG011",1928-10-21,"Level",175.320007324219,NA
"541","02GG011",1928-10-22,"Level",175.309997558594,NA
"542","02GG011",1928-10-23,"Level",175.339996337891,NA
"543","02GG011",1928-10-24,"Level",175.339996337891,NA
"544","02GG011",1928-10-25,"Level",175.350006103516,NA
"545","02GG011",1928-10-26,"Level",175.330001831055,NA
"546","02GG011",1928-10-27,"Level",175.320007324219,NA
"547","02GG011",1928-10-28,"Level",175.360000610352,NA
"548","02GG011",1928-10-29,"Level",175.360000610352,NA
"549","02GG011",1928-10-30,"Level",175.330001831055,NA
"550","02GG011",1928-10-31,"Level",175.339996337891,NA
"551","02GG011",1928-11-01,"Level",175.309997558594,NA
"552","02GG011",1928-11-02,"Level",175.289993286133,NA
"553","02GG011",1928-11-03,"Level",175.300003051758,NA
"554","02GG011",1928-11-04,"Level",175.330001831055,NA
"555","02GG011",1928-11-05,"Level",175.320007324219,NA
"556","02GG011",1928-11-06,"Level",175.350006103516,NA
"557","02GG011",1928-11-07,"Level",175.309997558594,NA
"558","02GG011",1928-11-08,"Level",175.309997558594,NA
"559","02GG011",1928-11-09,"Level",175.300003051758,NA
"560","02GG011",1928-11-10,"Level",175.289993286133,NA
"561","02GG011",1928-11-11,"Level",175.309997558594,NA
"562","02GG011",1928-11-12,"Level",175.360000610352,NA
"563","02GG011",1928-11-13,"Level",175.300003051758,NA
"564","02GG011",1928-11-14,"Level",175.289993286133,NA
"565","02GG011",1928-11-15,"Level",175.320007324219,NA
"566","02GG011",1928-11-16,"Level",175.309997558594,NA
"567","02GG011",1928-11-17,"Level",175.320007324219,NA
"568","02GG011",1928-11-18,"Level",175.330001831055,NA
"569","02GG011",1928-11-19,"Level",175.330001831055,NA
"570","02GG011",1928-11-20,"Level",175.350006103516,NA
"571","02GG011",1928-11-21,"Level",175.419998168945,NA
"572","02GG011",1928-11-22,"Level",175.369995117188,NA
"573","02GG011",1928-11-23,"Level",175.389999389648,NA
"574","02GG011",1928-11-24,"Level",175.380004882812,NA
"575","02GG011",1928-11-25,"Level",175.369995117188,NA
"576","02GG011",1928-11-26,"Level",175.380004882812,NA
"577","02GG011",1928-11-27,"Level",175.330001831055,NA
"578","02GG011",1928-11-28,"Level",175.330001831055,NA
"579","02GG011",1928-11-29,"Level",175.300003051758,NA
"580","02GG011",1928-11-30,"Level",175.309997558594,NA
"581","02GG011",1928-12-01,"Level",175.320007324219,NA
"582","02GG011",1928-12-02,"Level",175.309997558594,NA
"583","02GG011",1928-12-03,"Level",175.350006103516,NA
"584","02GG011",1928-12-04,"Level",175.320007324219,NA
"585","02GG011",1928-12-05,"Level",175.369995117188,NA
"586","02GG011",1928-12-06,"Level",175.350006103516,NA
"587","02GG011",1928-12-07,"Level",175.320007324219,NA
"588","02GG011",1928-12-08,"Level",175.300003051758,NA
"589","02GG011",1928-12-09,"Level",175.309997558594,NA
"590","02GG011",1928-12-10,"Level",175.300003051758,NA
"591","02GG011",1928-12-11,"Level",175.289993286133,NA
"592","02GG011",1928-12-12,"Level",175.279998779297,NA
"593","02GG011",1928-12-13,"Level",175.270004272461,NA
"594","02GG011",1928-12-14,"Level",175.270004272461,NA
"595","02GG011",1928-12-15,"Level",175.279998779297,NA
"596","02GG011",1928-12-16,"Level",175.289993286133,NA
"597","02GG011",1928-12-17,"Level",175.330001831055,NA
"598","02GG011",1928-12-18,"Level",175.399993896484,NA
"599","02GG011",1928-12-19,"Level",175.389999389648,NA
"600","02GG011",1928-12-20,"Level",175.419998168945,NA
"601","02GG011",1928-12-21,"Level",175.360000610352,NA
"602","02GG011",1928-12-22,"Level",175.330001831055,NA
"603","02GG011",1928-12-23,"Level",175.320007324219,NA
"604","02GG011",1928-12-24,"Level",175.309997558594,NA
"605","02GG011",1928-12-25,"Level",175.330001831055,NA
"606","02GG011",1928-12-26,"Level",175.289993286133,NA
"607","02GG011",1928-12-27,"Level",175.289993286133,NA
"608","02GG011",1928-12-28,"Level",175.320007324219,NA
"609","02GG011",1928-12-29,"Level",175.330001831055,NA
"610","02GG011",1928-12-30,"Level",175.330001831055,NA
"611","02GG011",1928-12-31,"Level",175.289993286133,NA
"612","02GG011",1929-01-01,"Level",175.300003051758,NA
"613","02GG011",1929-01-02,"Level",175.330001831055,NA
"614","02GG011",1929-01-03,"Level",175.350006103516,NA
"615","02GG011",1929-01-04,"Level",175.339996337891,NA
"616","02GG011",1929-01-05,"Level",175.320007324219,NA
"617","02GG011",1929-01-06,"Level",175.429992675781,NA
"618","02GG011",1929-01-07,"Level",175.440002441406,NA
"619","02GG011",1929-01-08,"Level",175.5,NA
"620","02GG011",1929-01-09,"Level",175.660003662109,NA
"621","02GG011",1929-01-10,"Level",175.669998168945,NA
"622","02GG011",1929-01-11,"Level",175.679992675781,NA
"623","02GG011",1929-01-12,"Level",175.759994506836,NA
"624","02GG011",1929-01-13,"Level",175.820007324219,NA
"625","02GG011",1929-01-14,"Level",175.589996337891,NA
"626","02GG011",1929-01-15,"Level",175.559997558594,NA
"627","02GG011",1929-01-16,"Level",175.539993286133,NA
"628","02GG011",1929-01-17,"Level",175.509994506836,NA
"629","02GG011",1929-01-18,"Level",175.580001831055,NA
"630","02GG011",1929-01-19,"Level",175.649993896484,NA
"631","02GG011",1929-01-20,"Level",175.649993896484,NA
"632","02GG011",1929-01-21,"Level",175.559997558594,NA
"633","02GG011",1929-01-22,"Level",175.470001220703,NA
"634","02GG011",1929-01-23,"Level",175.440002441406,NA
"635","02GG011",1929-01-24,"Level",175.399993896484,NA
"636","02GG011",1929-01-25,"Level",175.309997558594,NA
"637","02GG011",1929-01-26,"Level",175.320007324219,NA
"638","02GG011",1929-01-27,"Level",175.330001831055,NA
"639","02GG011",1929-01-28,"Level",175.360000610352,NA
"640","02GG011",1929-01-29,"Level",175.399993896484,NA
"641","02GG011",1929-01-30,"Level",175.429992675781,NA
"642","02GG011",1929-01-31,"Level",175.440002441406,NA
"643","02GG011",1929-02-01,"Level",175.460006713867,NA
"644","02GG011",1929-02-02,"Level",175.490005493164,NA
"645","02GG011",1929-02-03,"Level",175.490005493164,NA
"646","02GG011",1929-02-04,"Level",175.5,NA
"647","02GG011",1929-02-05,"Level",175.5,NA
"648","02GG011",1929-02-06,"Level",175.509994506836,NA
"649","02GG011",1929-02-07,"Level",175.550003051758,NA
"650","02GG011",1929-02-08,"Level",175.589996337891,NA
"651","02GG011",1929-02-09,"Level",175.610000610352,NA
"652","02GG011",1929-02-10,"Level",175.639999389648,NA
"653","02GG011",1929-02-11,"Level",175.649993896484,NA
"654","02GG011",1929-02-12,"Level",175.649993896484,NA
"655","02GG011",1929-02-13,"Level",175.649993896484,NA
"656","02GG011",1929-02-14,"Level",175.619995117188,NA
"657","02GG011",1929-02-15,"Level",175.619995117188,NA
"658","02GG011",1929-02-16,"Level",175.619995117188,NA
"659","02GG011",1929-02-17,"Level",175.699996948242,NA
"660","02GG011",1929-02-18,"Level",175.729995727539,NA
"661","02GG011",1929-02-19,"Level",175.779998779297,NA
"662","02GG011",1929-02-20,"Level",175.779998779297,NA
"663","02GG011",1929-02-21,"Level",175.690002441406,NA
"664","02GG011",1929-02-22,"Level",175.690002441406,NA
"665","02GG011",1929-02-23,"Level",175.660003662109,NA
"666","02GG011",1929-02-24,"Level",175.649993896484,NA
"667","02GG011",1929-02-25,"Level",175.690002441406,NA
"668","02GG011",1929-02-26,"Level",175.639999389648,NA
"669","02GG011",1929-02-27,"Level",175.630004882812,NA
"670","02GG011",1929-02-28,"Level",175.619995117188,NA
"671","02GG011",1929-03-01,"Level",175.570007324219,NA
"672","02GG011",1929-03-02,"Level",175.529998779297,NA
"673","02GG011",1929-03-03,"Level",175.470001220703,NA
"674","02GG011",1929-03-04,"Level",175.460006713867,NA
"675","02GG011",1929-03-05,"Level",175.460006713867,NA
"676","02GG011",1929-03-06,"Level",175.429992675781,NA
"677","02GG011",1929-03-07,"Level",175.630004882812,NA
"678","02GG011",1929-03-08,"Level",175.570007324219,NA
"679","02GG011",1929-03-09,"Level",175.75,NA
"680","02GG011",1929-03-10,"Level",175.830001831055,NA
"681","02GG011",1929-03-11,"Level",175.789993286133,NA
"682","02GG011",1929-03-12,"Level",175.539993286133,NA
"683","02GG011",1929-03-13,"Level",175.350006103516,NA
"684","02GG011",1929-03-14,"Level",175.330001831055,NA
"685","02GG011",1929-03-15,"Level",175.389999389648,NA
"686","02GG011",1929-03-16,"Level",175.470001220703,NA
"687","02GG011",1929-03-17,"Level",175.5,NA
"688","02GG011",1929-03-18,"Level",175.5,NA
"689","02GG011",1929-03-19,"Level",175.5,NA
"690","02GG011",1929-03-20,"Level",175.479995727539,NA
"691","02GG011",1929-03-21,"Level",175.479995727539,NA
"692","02GG011",1929-03-22,"Level",175.460006713867,NA
"693","02GG011",1929-03-23,"Level",175.460006713867,NA
"694","02GG011",1929-03-24,"Level",175.460006713867,NA
"695","02GG011",1929-03-25,"Level",175.449996948242,NA
"696","02GG011",1929-03-26,"Level",175.449996948242,NA
"697","02GG011",1929-03-27,"Level",175.460006713867,NA
"698","02GG011",1929-03-28,"Level",175.449996948242,NA
"699","02GG011",1929-03-29,"Level",175.429992675781,NA
"700","02GG011",1929-03-30,"Level",175.429992675781,NA
"701","02GG011",1929-03-31,"Level",175.429992675781,NA
"702","02GG011",1929-04-01,"Level",175.619995117188,NA
"703","02GG011",1929-04-02,"Level",175.509994506836,NA
"704","02GG011",1929-04-03,"Level",175.520004272461,NA
"705","02GG011",1929-04-04,"Level",175.529998779297,NA
"706","02GG011",1929-04-05,"Level",175.559997558594,NA
"707","02GG011",1929-04-06,"Level",175.600006103516,NA
"708","02GG011",1929-04-07,"Level",175.630004882812,NA
"709","02GG011",1929-04-08,"Level",175.619995117188,NA
"710","02GG011",1929-04-09,"Level",175.600006103516,NA
"711","02GG011",1929-04-10,"Level",175.589996337891,NA
"712","02GG011",1929-04-11,"Level",175.570007324219,NA
"713","02GG011",1929-04-12,"Level",175.600006103516,NA
"714","02GG011",1929-04-13,"Level",175.589996337891,NA
"715","02GG011",1929-04-14,"Level",175.570007324219,NA
"716","02GG011",1929-04-15,"Level",175.570007324219,NA
"717","02GG011",1929-04-16,"Level",175.580001831055,NA
"718","02GG011",1929-04-17,"Level",175.600006103516,NA
"719","02GG011",1929-04-18,"Level",175.600006103516,NA
"720","02GG011",1929-04-19,"Level",175.580001831055,NA
"721","02GG011",1929-04-20,"Level",175.600006103516,NA
"722","02GG011",1929-04-21,"Level",175.660003662109,NA
"723","02GG011",1929-04-22,"Level",175.679992675781,NA
"724","02GG011",1929-04-23,"Level",175.679992675781,NA
"725","02GG011",1929-04-24,"Level",175.660003662109,NA
"726","02GG011",1929-04-25,"Level",175.679992675781,NA
"727","02GG011",1929-04-26,"Level",175.699996948242,NA
"728","02GG011",1929-04-27,"Level",175.710006713867,NA
"729","02GG011",1929-04-28,"Level",175.740005493164,NA
"730","02GG011",1929-04-29,"Level",175.720001220703,NA
"731","02GG011",1929-04-30,"Level",175.699996948242,NA
"732","02GG011",1929-05-01,"Level",175.710006713867,NA
"733","02GG011",1929-05-02,"Level",175.729995727539,NA
"734","02GG011",1929-05-03,"Level",175.869995117188,NA
"735","02GG011",1929-05-04,"Level",175.830001831055,NA
"736","02GG011",1929-05-05,"Level",175.820007324219,NA
"737","02GG011",1929-05-06,"Level",175.789993286133,NA
"738","02GG011",1929-05-07,"Level",175.779998779297,NA
"739","02GG011",1929-05-08,"Level",175.759994506836,NA
"740","02GG011",1929-05-09,"Level",175.740005493164,NA
"741","02GG011",1929-05-10,"Level",175.740005493164,NA
"742","02GG011",1929-05-11,"Level",175.75,NA
"743","02GG011",1929-05-12,"Level",175.759994506836,NA
"744","02GG011",1929-05-13,"Level",175.740005493164,NA
"745","02GG011",1929-05-14,"Level",175.759994506836,NA
"746","02GG011",1929-05-15,"Level",175.779998779297,NA
"747","02GG011",1929-05-16,"Level",175.820007324219,NA
"748","02GG011",1929-05-17,"Level",175.800003051758,NA
"749","02GG011",1929-05-18,"Level",175.789993286133,NA
"750","02GG011",1929-05-19,"Level",175.759994506836,NA
"751","02GG011",1929-05-20,"Level",175.759994506836,NA
"752","02GG011",1929-05-21,"Level",175.759994506836,NA
"753","02GG011",1929-05-22,"Level",175.759994506836,NA
"754","02GG011",1929-05-23,"Level",175.779998779297,NA
"755","02GG011",1929-05-24,"Level",175.779998779297,NA
"756","02GG011",1929-05-25,"Level",175.779998779297,NA
"757","02GG011",1929-05-26,"Level",175.770004272461,NA
"758","02GG011",1929-05-27,"Level",175.770004272461,NA
"759","02GG011",1929-05-28,"Level",175.770004272461,NA
"760","02GG011",1929-05-29,"Level",175.770004272461,NA
"761","02GG011",1929-05-30,"Level",175.770004272461,NA
"762","02GG011",1929-05-31,"Level",175.770004272461,NA
"763","02GG011",1929-06-01,"Level",175.759994506836,NA
"764","02GG011",1929-06-02,"Level",175.75,NA
"765","02GG011",1929-06-03,"Level",175.75,NA
"766","02GG011",1929-06-04,"Level",175.770004272461,NA
"767","02GG011",1929-06-05,"Level",175.770004272461,NA
"768","02GG011",1929-06-06,"Level",175.770004272461,NA
"769","02GG011",1929-06-07,"Level",175.75,NA
"770","02GG011",1929-06-08,"Level",175.75,NA
"771","02GG011",1929-06-09,"Level",175.759994506836,NA
"772","02GG011",1929-06-10,"Level",175.759994506836,NA
"773","02GG011",1929-06-11,"Level",175.759994506836,NA
"774","02GG011",1929-06-12,"Level",175.759994506836,NA
"775","02GG011",1929-06-13,"Level",175.759994506836,NA
"776","02GG011",1929-06-14,"Level",175.800003051758,NA
"777","02GG011",1929-06-15,"Level",175.779998779297,NA
"778","02GG011",1929-06-16,"Level",175.770004272461,NA
"779","02GG011",1929-06-17,"Level",175.770004272461,NA
"780","02GG011",1929-06-18,"Level",175.770004272461,NA
"781","02GG011",1929-06-19,"Level",175.779998779297,NA
"782","02GG011",1929-06-20,"Level",175.789993286133,NA
"783","02GG011",1929-06-21,"Level",175.779998779297,NA
"784","02GG011",1929-06-22,"Level",175.779998779297,NA
"785","02GG011",1929-06-23,"Level",175.789993286133,NA
"786","02GG011",1929-06-24,"Level",175.789993286133,NA
"787","02GG011",1929-06-25,"Level",175.800003051758,NA
"788","02GG011",1929-06-26,"Level",175.789993286133,NA
"789","02GG011",1929-06-27,"Level",175.779998779297,NA
"790","02GG011",1929-06-28,"Level",175.830001831055,NA
"791","02GG011",1929-06-29,"Level",175.800003051758,NA
"792","02GG011",1929-06-30,"Level",175.830001831055,NA
"793","02GG011",1929-07-01,"Level",175.809997558594,NA
"794","02GG011",1929-07-02,"Level",175.809997558594,NA
"795","02GG011",1929-07-03,"Level",175.820007324219,NA
"796","02GG011",1929-07-04,"Level",175.839996337891,NA
"797","02GG011",1929-07-05,"Level",175.809997558594,NA
"798","02GG011",1929-07-06,"Level",175.809997558594,NA
"799","02GG011",1929-07-07,"Level",175.839996337891,NA
"800","02GG011",1929-07-08,"Level",175.830001831055,NA
"801","02GG011",1929-07-09,"Level",175.830001831055,NA
"802","02GG011",1929-07-10,"Level",175.830001831055,NA
"803","02GG011",1929-07-11,"Level",175.830001831055,NA
"804","02GG011",1929-07-12,"Level",175.830001831055,NA
"805","02GG011",1929-07-13,"Level",175.839996337891,NA
"806","02GG011",1929-07-14,"Level",175.850006103516,NA
"807","02GG011",1929-07-15,"Level",175.839996337891,NA
"808","02GG011",1929-07-16,"Level",175.839996337891,NA
"809","02GG011",1929-07-17,"Level",175.830001831055,NA
"810","02GG011",1929-07-18,"Level",175.839996337891,NA
"811","02GG011",1929-07-19,"Level",175.820007324219,NA
"812","02GG011",1929-07-20,"Level",175.830001831055,NA
"813","02GG011",1929-07-21,"Level",175.830001831055,NA
"814","02GG011",1929-07-22,"Level",175.830001831055,NA
"815","02GG011",1929-07-23,"Level",175.830001831055,NA
"816","02GG011",1929-07-24,"Level",175.820007324219,NA
"817","02GG011",1929-07-25,"Level",175.830001831055,NA
"818","02GG011",1929-07-26,"Level",175.830001831055,NA
"819","02GG011",1929-07-27,"Level",175.830001831055,NA
"820","02GG011",1929-07-28,"Level",175.839996337891,NA
"821","02GG011",1929-07-29,"Level",175.830001831055,NA
"822","02GG011",1929-07-30,"Level",175.830001831055,NA
"823","02GG011",1929-07-31,"Level",175.830001831055,NA
"824","02GG011",1929-08-01,"Level",175.830001831055,NA
"825","02GG011",1929-08-02,"Level",175.830001831055,NA
"826","02GG011",1929-08-03,"Level",175.830001831055,NA
"827","02GG011",1929-08-04,"Level",175.839996337891,NA
"828","02GG011",1929-08-05,"Level",175.830001831055,NA
"829","02GG011",1929-08-06,"Level",175.809997558594,NA
