"","Date","Q","LogQ","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY"
"180",1975-07-27,16.7629908197367,2.81917352899861,2.24,2.24,1,2.24,45862,7,209,1975.56860730594,1507,1975,-0.417845352503827,-0.908518167892615
"181",1975-07-28,13.9596230292377,2.63616909333335,2.02,2.02,1,2.02,45863,7,210,1975.57134703196,1507,1975,-0.433422091004801,-0.901191040251192
"182",1975-07-29,11.4111068560567,2.43458716671128,2.04,2.04,1,2.04,45864,7,211,1975.57408675799,1507,1975,-0.448870397186181,-0.893596870255218
"183",1975-07-30,8.80595699013841,2.17542842316747,1.86,1.86,1,1.86,45865,7,212,1975.57682648402,1507,1975,-0.464185693379832,-0.885737908222
"184",1975-07-31,7.92813475270942,2.07041779394548,1.77,1.77,1,1.77,45866,7,213,1975.57956621005,1507,1975,-0.4793634413346,-0.877616482930813
"185",1975-08-01,7.92813475270942,2.07041779394548,1.62,1.62,1,1.62,45867,8,214,1975.58230593607,1508,1975,-0.494399143557785,-0.869235000934344
"186",1975-08-02,6.76714405159364,1.91207914438773,1.52,1.52,1,1.52,45868,8,215,1975.5850456621,1508,1975,-0.509288344643144,-0.860595945848367
"187",1975-08-03,11.4111068560567,2.43458716671128,1.48,1.48,1,1.48,45869,8,216,1975.58778538813,1508,1975,-0.524026632602207,-0.851701877609526
"188",1975-08-04,59.8045973001263,4.09108253593016,1.56,1.56,1,1.56,45870,8,217,1975.59052511416,1508,1975,-0.538609640159059,-0.842555431724067
"189",1975-08-05,38.1705266744568,3.64206366478762,2.105,2.105,1,2.105,45871,8,218,1975.59326484018,1508,1975,-0.553033046056914,-0.833159318479372
"190",1975-08-06,50.5733053839375,3.92342387550158,1.8,1.8,1,1.8,45872,8,219,1975.59600456621,1508,1975,-0.567292576326275,-0.823516322148564
"191",1975-08-07,41.5119145459608,3.72598048352508,1.53,1.53,1,1.53,45873,8,220,1975.59874429224,1508,1975,-0.581384005562111,-0.813629300158589
"192",1975-08-08,29.1374526828488,3.3720243804343,1.49,1.49,1,1.49,45874,8,221,1975.60148401826,1508,1975,-0.595303158171282,-0.803501182246359
"193",1975-08-09,20.4724976940335,3.01908240952493,1.36,1.36,1,1.36,45875,8,222,1975.60422374429,1508,1975,-0.609045909606973,-0.793134969592827
"194",1975-08-10,15.5453664258836,2.74376261517781,1.13,1.13,1,1.13,45876,8,223,1975.60696347032,1508,1975,-0.622608187593916,-0.782533733931656
"195",1975-08-11,14.7524947275607,2.69141220255618,0.86,0.86,1,0.86,45877,8,224,1975.60970319635,1508,1975,-0.635985973337907,-0.771700616636682
"196",1975-08-12,12.090711168905,2.49243748580034,0.85,0.85,1,0.85,45878,8,225,1975.61244292237,1508,1975,-0.649175302713699,-0.760638827793176
"197",1975-09-02,101.713529925769,4.62216033182397,1.94,1.94,1,1.94,45899,9,246,1975.66997716895,1509,1975,-0.876237562635038,-0.481879376843841
"198",1975-09-03,65.8644024230233,4.18759811988611,2.15,2.15,1,2.15,45900,9,247,1975.67271689498,1509,1975,-0.88440249992213,-0.466724991972239
"199",1975-09-04,61.3337070040349,4.11632956137941,2.19,2.19,1,2.19,45901,9,248,1975.675456621,1509,1975,-0.892305369661552,-0.451432306412778
"200",1975-09-05,61.3337070040349,4.11632956137941,2.1,2.1,1,2.1,45902,9,249,1975.67819634703,1509,1975,-0.899943830062442,-0.436005851718233
"201",1975-09-06,191.676150839057,5.25580723354357,2.04666666666667,2.04666666666667,1,2.04666666666667,45903,9,250,1975.68093607306,1509,1975,-0.907315617685661,-0.420450199076759
"202",1975-09-07,223.978593334125,5.41155048181571,2.125,2.125,1,2.125,45904,9,251,1975.68367579909,1509,1975,-0.914418548108326,-0.404769957970526
"203",1975-09-08,158.821529839799,5.06778111795939,1.985,1.985,1,1.985,45905,9,252,1975.68641552511,1509,1975,-0.921250516580443,-0.388969774790107
"204",1975-09-09,101.076400882474,4.61587667526234,1.8375,1.8375,1,1.8375,45906,9,253,1975.68915525114,1509,1975,-0.927809498642988,-0.373054331469086
"205",1975-09-10,67.4076705501162,4.21075881782435,1.8325,1.8325,1,1.8325,45907,9,254,1975.69189497717,1509,1975,-0.934093550726636,-0.357028344100165
"206",1975-09-11,49.7662752624302,3.90733755105904,1.94,1.94,1,1.94,45908,9,255,1975.6946347032,1509,1975,-0.94010081073184,-0.340896561527595
"207",1975-09-12,102.456847142947,4.62944170644817,2.1225,2.1225,1,2.1225,45909,9,256,1975.69737442922,1509,1975,-0.945829498578405,-0.324663763944983
"208",1975-09-13,151.211377378217,5.01867870812493,2.08,2.08,1,2.08,45910,9,257,1975.70011415525,1509,1975,-0.951277916731836,-0.308334761482285
"209",1975-09-15,115.985220495582,4.75346277346824,1.81,1.81,1,1.81,45912,9,259,1975.70559360731,1509,1975,-0.961327569551121,-0.275407523537276
"210",1975-09-16,65.8644024230233,4.18759811988611,1.96,1.96,1,1.96,45913,9,260,1975.70833333333,1509,1975,-0.965925826289016,-0.258819045102717
"211",1975-09-17,51.932514009634,3.94994506819288,2.12,2.12,1,2.12,45914,9,261,1975.71107305936,1509,1975,-0.970237858358162,-0.242153872999313
"212",1975-09-18,41.5119145459608,3.72598048352508,2.11,2.11,1,2.11,45915,9,262,1975.71381278539,1509,1975,-0.974262388009986,-0.225416945478994
"213",1975-09-19,36.7263675096543,3.60349495784467,2.01,2.01,1,2.01,45916,9,263,1975.71655251142,1509,1975,-0.977998222689966,-0.20861322205284
"214",1975-09-20,40.265973305739,3.69550677745602,1.89,1.89,1,1.89,45917,9,264,1975.71929223744,1509,1975,-0.98144425539001,-0.191747682024971
"215",1975-09-21,40.8889439258499,3.71085970684444,1.95,1.95,1,1.95,45918,9,265,1975.72203196347,1509,1975,-0.984599464975528,-0.174825323022449
"216",1975-09-22,42.7436973629982,3.75522175440858,2.12,2.12,1,2.12,45919,9,266,1975.7247716895,1509,1975,-0.987462916490206,-0.15785115950368
"217",1975-09-23,43.3525095599248,3.76936459220666,2.13,2.13,1,2.13,45920,9,267,1975.72751141553,1509,1975,-0.990033761431817,-0.140830221277847
"218",1975-09-24,29.732106456591,3.39222748739582,2.06,2.06,1,2.06,45921,9,268,1975.73025114155,1509,1975,-0.992311238003204,-0.12376755201808
"219",1975-09-25,33.8663660264179,3.52242236926417,2.11,2.11,1,2.11,45922,9,269,1975.73299086758,1509,1975,-0.994294671338713,-0.106668207763331
"220",1975-09-26,27.3251745152534,3.30780842069375,2.13,2.13,1,2.13,45923,9,270,1975.73573059361,1509,1975,-0.995983473704496,-0.089537255416537
"221",1975-09-27,24.0687371828555,3.18091378605871,2.04,2.04,1,2.04,45924,9,271,1975.73847031963,1509,1975,-0.997377144672096,-0.0723797712467791
"222",1975-09-28,17.6974467499031,2.87342037775664,2.04,2.04,1,2.04,45925,9,272,1975.74121004566,1509,1975,-0.998475271266435,-0.055200839390531
"223",1975-09-29,16.1683370459945,2.78305482637058,1.71,1.71,1,1.71,45926,9,273,1975.74394977169,1509,1975,-0.999277528089134,-0.0380055503324238
"224",1975-09-30,15.1489305767221,2.71792994046862,1.96,1.96,1,1.96,45927,9,274,1975.74668949772,1509,1975,-0.999783677414013,-0.0207989994113435
"225",1975-10-01,11.4111068560567,2.43458716671128,1.91,1.91,1,1.91,45928,10,275,1975.74942922374,1510,1976,-0.99999356925821,-0.00358628529604002
"226",1975-10-02,11.4111068560567,2.43458716671128,1.9,1.9,1,1.9,45929,10,276,1975.75216894977,1510,1976,-0.999907141426199,0.0136274915111763
"227",1975-10-03,11.0713046996326,2.40435659882112,1.88,1.88,1,1.88,45930,10,277,1975.7549086758,1510,1976,-0.999524419528448,0.030837230198553
"228",1975-10-04,9.71209607393609,2.27337212655982,1.84,1.84,1,1.84,45931,10,278,1975.75764840183,1510,1976,-0.998845516973629,0.0480378311509176
"229",1975-10-05,9.37229391751196,2.23775788139067,1.73,1.73,1,1.73,45932,10,279,1975.76038812785,1510,1976,-0.997870634935245,0.0652241974571693
"230",1975-10-06,10.5616014649964,2.35722492066206,1.725,1.725,1,1.725,45933,10,280,1975.76312785388,1510,1976,-0.996600062292033,0.082391236424246
"231",1975-10-07,7.36179782533587,1.99630417265851,1.76,1.76,1,1.76,45934,10,281,1975.76586757991,1510,1976,-0.995034175542002,0.099533861089824
"232",1975-10-08,8.80595699013841,2.17542842316747,1.58,1.58,1,1.58,45935,10,282,1975.76860730594,1510,1976,-0.993173438690978,0.116646991726054
"233",1975-10-09,14.3560588783992,2.66417207458645,1.48,1.48,1,1.48,45936,10,283,1975.77134703196,1510,1976,-0.991018403115841,0.13372555733938
"234",1975-10-10,13.5631871800762,2.6073592976725,1.67,1.67,1,1.67,45937,10,284,1975.77408675799,1510,1976,-0.988569707399687,0.150764497185836
"235",1975-10-11,13.5631871800762,2.6073592976725,1.59,1.59,1,1.59,45938,10,285,1975.77682648402,1510,1976,-0.985828077144114,0.167758762258005
"236",1975-10-12,15.1489305767221,2.71792994046862,1.31,1.31,1,1.31,45939,10,286,1975.77956621005,1510,1976,-0.982794324753675,0.184703316786593
"237",1975-10-13,12.5650183455803,2.53091663104863,1.0825,1.0825,1,1.0825,45940,10,287,1975.78230593607,1510,1976,-0.9794693491944,0.201593139736199
"238",1975-10-14,12.2606122471171,2.50639186785147,0.875,0.875,1,0.875,45941,10,288,1975.7850456621,1510,1976,-0.97585413572791,0.218423226289546
"239",1975-10-15,10.9863541605266,2.39665397184179,0.6625,0.6625,1,0.6625,45942,10,289,1975.78778538813,1510,1976,-0.971949755620741,0.235188589325208
"240",1975-10-16,8.77056093217757,2.17140076467823,0.51,0.51,1,0.51,45943,10,290,1975.79052511416,1510,1976,-0.967757365824158,0.251884260907835
"241",1975-10-17,7.46798599921841,2.01062535090782,0.3525,0.3525,1,0.3525,45944,10,291,1975.79326484018,1510,1976,-0.963278208634623,0.268505293746087
"242",1975-10-18,12.0340774761676,2.48774241488344,0.4275,0.4275,1,0.4275,45945,10,292,1975.79600456621,1510,1976,-0.958513611322132,0.285046762672734
"243",1975-10-19,45.7735999244467,3.82370750406216,1.8775,1.8775,1,1.8775,45946,10,293,1975.79874429224,1510,1976,-0.953464985740704,0.301503766090044
"244",1975-10-20,114.328684983015,4.73907750154611,3.78,3.78,1,3.78,45947,10,294,1975.80148401826,1510,1976,-0.948133827906568,0.317871427434486
"245",1975-10-21,155.260686408938,5.0451055519966,3,3,1,3,45948,10,295,1975.80422374429,1510,1976,-0.94252171755624,0.334144896616476
"246",1975-10-22,119.553143138036,4.78376098496847,2.31,2.31,1,2.31,45949,10,296,1975.80696347032,1510,1976,-0.936630317679683,0.350319351454149
"247",1975-10-23,95.0873878754983,4.55479634115089,3.05,3.05,1,3.05,45950,10,297,1975.80970319635,1510,1976,-0.930461374026495,0.366389999105771
"248",1975-10-24,67.4784626660379,4.21180847535005,3.33,3.33,1,3.33,45951,10,298,1975.81244292237,1510,1976,-0.924016714587208,0.382352077493325
"249",1975-10-25,63.5990547135291,4.1525986072408,3.16,3.16,1,3.16,45952,10,299,1975.8151826484,1510,1976,-0.917298249052778,0.398200856710164
"250",1975-10-26,42.7578557861826,3.75555293958106,3.33,3.33,1,3.33,45953,10,300,1975.81792237443,1510,1976,-0.910307968250957,0.413931640417612
"251",1975-10-27,39.6713195319967,3.68062849669038,3.235,3.235,1,3.235,45954,10,301,1975.82066210046,1510,1976,-0.903047943551333,0.429539767248282
"252",1975-10-28,31.5443846241863,3.45139558976076,3.31,3.31,1,3.31,45955,10,302,1975.82340182648,1510,1976,-0.895520326257443,0.445020612174045
"253",1975-10-29,25.6544805795014,3.24471823782379,3.43,3.43,1,3.43,45956,10,303,1975.82614155251,1510,1976,-0.88772734696316,0.460369587889718
"254",1975-10-30,22.9926970208458,3.13517664467594,3.86,3.86,1,3.86,45957,10,304,1975.82888127854,1510,1976,-0.879671314898082,0.475582146159293
"255",1975-10-31,20.4724976940335,3.01908240952493,4.11,4.11,1,4.11,45958,10,305,1975.83162100457,1510,1976,-0.871354617237563,0.490653779175072
"256",1975-11-01,20.0194281521346,2.99670320964968,4.18,4.18,1,4.18,45959,11,306,1975.83436073059,1511,1976,-0.862779718397689,0.505580020888489
"257",1975-11-02,16.3665549705753,2.79523992150064,4.25,4.25,1,4.25,45960,11,307,1975.83710045662,1511,1976,-0.853949159306912,0.52035644833039
"258",1975-11-03,16.3665549705753,2.79523992150064,4.41,4.41,1,4.41,45961,11,308,1975.83984018265,1511,1976,-0.844865556651446,0.534978682924883
"259",1975-11-04,82.3731238559622,4.41125921691489,4.31,4.31,1,4.31,45962,11,309,1975.84257990868,1511,1976,-0.835531602097875,0.549442391789856
"260",1975-11-05,26.7305207415112,3.28580601149908,4.11,4.11,1,4.11,45963,11,310,1975.8453196347,1511,1976,-0.825950061497353,0.563743289017721
"261",1975-11-06,16.7629908197367,2.81917352899861,3.84,3.84,1,3.84,45964,11,311,1975.84805936073,1511,1976,-0.81612377406917,0.577877136940971
"262",1975-11-07,18.6035858337008,2.92335434889628,3.52,3.52,1,3.52,45965,11,312,1975.85079908676,1511,1976,-0.806055651553361,0.591839747396951
"263",1975-11-08,18.6035858337008,2.92335434889628,3.2,3.2,1,3.2,45966,11,313,1975.85353881279,1511,1976,-0.795748677350812,0.605626982964295
"264",1975-11-09,15.9701191214138,2.77071942127323,3.02,3.02,1,3.02,45967,11,314,1975.85627853881,1511,1976,-0.785205905641474,0.619234758186064
"265",1975-11-10,52.5271677833762,3.96133051733827,2.63,2.63,1,2.63,45968,11,315,1975.85901826484,1511,1976,-0.774430460477287,0.632659040783373
"266",1975-11-11,34.999039881165,3.55532062914644,2.54,2.54,1,2.54,45969,11,316,1975.86175799087,1511,1976,-0.763425534854105,0.645895852853016
"267",1975-11-12,54.7641986465018,4.00303667108401,2.38,2.38,1,2.38,45970,11,317,1975.86449771689,1511,1976,-0.752194389767696,0.65894127204327
"268",1975-11-13,49.8937010710893,3.90989476374937,2.52,2.52,1,2.52,45971,11,318,1975.86723744292,1511,1976,-0.740740353249889,0.671791432713479
"269",1975-11-14,46.580630045954,3.84118479046936,1.99,1.99,1,1.99,45972,11,319,1975.86997716895,1511,1976,-0.729066819380149,0.68444252708238
"270",1975-11-15,41.5119145459608,3.72598048352508,1.63,1.63,1,1.63,45973,11,320,1975.87271689498,1511,1976,-0.717177247276028,0.69689080636035
"271",1975-11-16,39.6713195319967,3.68062849669038,1.61,1.61,1,1.61,45974,11,321,1975.875456621,1511,1976,-0.705075160076853,0.709132581850954
"272",1975-11-17,34.999039881165,3.55532062914644,1.65,1.65,1,1.65,45975,11,322,1975.87819634703,1511,1976,-0.692764143890999,0.721164226053242
"273",1975-11-24,20.953884082301,3.04232402690731,1.99,1.99,1,1.99,45982,11,329,1975.89737442922,1511,1976,-0.601050977147416,0.799210687409857
"274",1975-11-25,25.6544805795014,3.24471823782379,1.9,1.9,1,1.9,45983,11,330,1975.90011415525,1511,1976,-0.587204826752549,0.809438380260356
"275",1975-11-26,18.1505162918019,2.89869900613559,2.12,2.12,1,2.12,45984,11,331,1975.90285388128,1511,1976,-0.573184674894577,0.819426219049646
"276",1975-11-27,32.7336921716708,3.48840488910689,2.18,2.18,1,2.18,45985,11,332,1975.90559360731,1511,1976,-0.558994676048585,0.82917124416452
"277",1975-11-28,20.0194281521346,2.99670320964968,2.3,2.3,1,2.3,45986,11,333,1975.90833333333,1511,1976,-0.544639035016002,0.838670567944791
"278",1975-11-29,24.6067572638604,3.20302109074194,1.61,1.61,1,1.61,45987,11,334,1975.91107305936,1511,1976,-0.530122005681544,0.847921375536775
"279",1975-11-30,206.231009872557,5.3289969476306,3.69,3.69,1,3.69,45988,11,335,1975.91381278539,1511,1976,-0.515447889757373,0.85692092572458
"280",1975-12-01,330.952559703396,5.80197504094625,4.445,4.445,1,4.445,45989,12,336,1975.91655251142,1512,1976,-0.500621035497631,0.865666551749159
"281",1975-12-02,369.902381883512,5.91323913808102,5.3,5.3,1,5.3,45990,12,337,1975.91929223744,1512,1976,-0.485645836422358,0.874155662090928
"282",1975-12-03,272.265895604313,5.60677914616675,5.1,5.1,1,5.1,45991,12,338,1975.92203196347,1512,1976,-0.470526730003065,0.882385741245076
"283",1975-12-04,200.482690059715,5.30072790915288,5.4,5.4,1,5.4,45992,12,339,1975.9247716895,1512,1976,-0.455268196360478,0.890354350459791
"284",1975-12-05,170.83495191171,5.1406978969047,6.2,6.2,1,6.2,45993,12,340,1975.92751141553,1512,1976,-0.43987475692583,0.89805912846507
"285",1975-12-06,158.290588970386,5.06443251452202,6.7,6.7,1,6.7,45994,12,341,1975.93025114155,1512,1976,-0.424350973105796,0.905497792169679
"286",1975-12-07,235.793797481456,5.46295768360742,6.8,6.8,1,6.8,45995,12,342,1975.93299086758,1512,1976,-0.408701444934172,0.912668137336195
"287",1975-12-08,241.952711566643,5.48874230031289,6.05,6.05,1,6.05,45996,12,343,1975.93573059361,1512,1976,-0.392930809705573,0.919568039235881
"288",1975-12-09,191.272635778303,5.25369982271374,5.1,5.1,1,5.1,45997,12,344,1975.93847031963,1512,1976,-0.377043740597929,0.926195453279664
"289",1975-12-10,159.185967652564,5.07007312663956,5,5,1,5,45998,12,345,1975.94121004566,1512,1976,-0.361044945290989,0.932548415622388
"290",1975-12-11,130.940196568272,4.87474070422055,4.7,4.7,1,4.7,45999,12,346,1975.94394977169,1512,1976,-0.344939164576467,0.938625043742862
"291",1975-12-12,116.976310118486,4.76197143667662,4.4,4.4,1,4.4,46000,12,347,1975.94668949772,1512,1976,-0.328731170941376,0.944423537006312
"292",1975-12-13,110.711207859416,4.70692507993214,4.4,4.4,1,4.4,46001,12,348,1975.94942922374,1512,1976,-0.312425767167452,0.949942177192817
"293",1975-12-14,156.584498976673,5.0535957938341,4.4,4.4,1,4.4,46002,12,349,1975.95216894977,1512,1976,-0.296027784894287,0.955179329011355
"294",1975-12-15,306.670863942256,5.72577506804954,5.8,5.8,1,5.8,46003,12,350,1975.9549086758,1512,1976,-0.279542083201392,0.960133440579707
"295",1975-12-16,833.137671628705,6.72519890057419,6.45,6.45,1,6.45,46004,12,351,1975.95764840183,1512,1976,-0.26297354715624,0.964803043888267
"296",1975-12-17,775.781899308949,6.65387142308757,6.175,6.175,1,6.175,46005,12,352,1975.96038812785,1512,1976,-0.246327086371877,0.969186755233243
"297",1975-12-18,552.977872868603,6.31531798782596,6.325,6.325,1,6.325,46006,12,353,1975.96312785388,1512,1976,-0.229607633555639,0.973283275625847
"298",1975-12-19,350.583213448482,5.85959809184425,6.525,6.525,1,6.525,46007,12,354,1975.96586757991,1512,1976,-0.212820143044009,0.977091391178291
"299",1975-12-20,260.323265648323,5.56192418813821,6.475,6.475,1,6.475,46008,12,355,1975.96860730594,1512,1976,-0.195969589330967,0.980609973464196
"300",1975-12-21,197.806748077875,5.28729053426834,6.3,6.3,1,6.3,46009,12,356,1975.97134703196,1512,1976,-0.179060965597452,0.983837979852022
"301",1975-12-22,178.367233045778,5.18384453200822,6.1,6.1,1,6.1,46010,12,357,1975.97408675799,1512,1976,-0.162099282237168,0.986774453813127
"302",1975-12-23,118.647004054238,4.77615273228264,6,6,1,6,46011,12,358,1975.97682648402,1512,1976,-0.145089565359372,0.989418525207522
"303",1975-12-24,120.487599068202,4.7915468353378,5.8,5.8,1,5.8,46012,12,359,1975.97956621005,1512,1976,-0.128036855312066,0.991769410539465
"304",1975-12-25,80.6741130738415,4.39041774406094,5.6,5.6,1,5.6,46013,12,360,1975.98230593607,1512,1976,-0.110946205183073,0.993826413190692
"305",1975-12-26,68.2713343643609,4.22348997663776,5.4,5.4,1,5.4,46014,12,361,1975.9850456621,1512,1976,-0.0938226792990722,0.995588923627188
"306",1975-12-27,62.0982618559892,4.12871799911115,5.3,5.3,1,5.3,46015,12,362,1975.98778538813,1512,1976,-0.0766713517285249,0.997056419579214
"307",1975-12-28,53.3483563280679,3.9768431680523,5.1,5.1,1,5.1,46016,12,363,1975.99052511416,1512,1976,-0.0594973047835703,0.998228466195736
"308",1975-12-29,58.827666100407,4.07461225616024,5,5,1,5,46017,12,364,1975.99326484018,1512,1976,-0.0423056275013356,0.999104716174295
"309",1975-12-30,47.2602343588023,3.85566923067161,5.3,5.3,1,5.3,46018,12,365,1975.99600456621,1512,1976,-0.0251014141504591,0.999684909862926
"310",1975-12-31,78.1255969006606,4.35831774835583,5.1,5.1,1,5.1,46019,12,366,1975.99874429224,1512,1976,-0.00788976270701867,0.999968875337841
"311",1976-01-01,155.260686408938,5.0451055519966,5.2,5.2,1,5.2,46020,1,1,1976.00147996357,1513,1976,0.00929875134789325,0.999956765677082
"312",1976-01-02,207.392000573673,5.33461072501143,4.3,4.3,1,4.3,46021,1,2,1976.00421220401,1513,1976,0.026462968734663,0.999649794320865
"313",1976-01-03,211.979329685398,5.35648876843446,4.5,4.5,1,4.5,46022,1,3,1976.00694444444,1513,1976,0.0436193873649012,0.999048221581877
"314",1976-01-04,178.310599353041,5.18352696983828,4.4,4.4,1,4.4,46023,1,4,1976.00967668488,1513,1976,0.060762951161471,0.99815222474638
