"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30"
"224",1975-09-21,40.8889439258499,45918,9,265,1975.72203196347,1509,1975,224,3.71085970684444,56.1679051736348,67.6684215104278
"225",1975-09-22,42.7436973629982,45919,9,266,1975.7247716895,1509,1975,225,3.75522175440858,45.7048304404085,68.8676399541413
"226",1975-09-23,43.3525095599248,45920,9,267,1975.72751141553,1509,1975,226,3.76936459220666,42.4888457456801,69.9323533776035
"227",1975-09-24,29.732106456591,45921,9,268,1975.73025114155,1509,1975,227,3.39222748739582,39.3173589523883,68.9299370161523
"228",1975-09-25,33.8663660264179,45922,9,269,1975.73299086758,1509,1975,228,3.52242236926417,38.2251377353107,68.7864649945511
"229",1975-09-26,27.3251745152534,45923,9,270,1975.73573059361,1509,1975,229,3.30780842069375,36.882110164682,68.0115272989282
"230",1975-09-27,24.0687371828555,45924,9,271,1975.73847031963,1509,1975,230,3.18091378605871,34.5682192899844,67.4300880534914
"231",1975-09-28,17.6974467499031,45925,9,272,1975.74121004566,1509,1975,231,2.87342037775664,31.2551482648491,67.0487545223932
"232",1975-09-29,16.1683370459945,45926,9,273,1975.74394977169,1509,1975,232,2.78305482637058,27.4586682195629,66.9052825007919
"233",1975-09-30,15.1489305767221,45927,9,274,1975.74668949772,1509,1975,233,2.71792994046862,23.4295855076768,66.8920679724865
"234",1975-10-01,11.4111068560567,45928,10,275,1975.74942922374,1510,1976,234,2.43458716671128,20.8122998504576,66.7806883767697
"235",1975-10-02,11.4111068560567,45929,10,276,1975.75216894977,1510,1976,235,2.43458716671128,17.6044056832632,66.7580348996748
"236",1975-10-03,11.0713046996326,45930,10,277,1975.7549086758,1510,1976,236,2.40435659882112,15.2824242810316,63.7366273921369
"237",1975-10-04,9.71209607393609,45931,10,278,1975.75764840183,1510,1976,237,2.27337212655982,13.231475551186,61.8648838471674
"238",1975-10-05,9.37229391751196,45932,10,279,1975.76038812785,1510,1976,238,2.23775788139067,12.0421680037015,60.1328367442833
"239",1975-10-06,10.5616014649964,45933,10,280,1975.76312785388,1510,1976,239,2.35722492066206,11.2412057778447,58.4404332263153
"240",1975-10-07,7.36179782533587,45934,10,281,1975.76586757991,1510,1976,240,1.99630417265851,10.1287582419323,52.2966214591913
"241",1975-10-08,8.80595699013841,45935,10,282,1975.76860730594,1510,1976,241,2.17542842316747,9.75659397537258,45.124200247725
"242",1975-10-09,14.3560588783992,45936,10,283,1975.77134703196,1510,1976,242,2.66417207458645,10.1773014071358,40.3086845490117
"243",1975-10-10,13.5631871800762,45937,10,284,1975.77408675799,1510,1976,243,2.6073592976725,10.5332846186277,37.3915774255985
"244",1975-10-11,13.5631871800762,45938,10,285,1975.77682648402,1510,1976,244,2.6073592976725,11.0834404909335,35.5967613132638
"245",1975-10-12,15.1489305767221,45939,10,286,1975.77956621005,1510,1976,245,2.71792994046862,11.9086742993921,34.4428498237402
"246",1975-10-13,12.5650183455803,45940,10,287,1975.78230593607,1510,1976,246,2.53091663104863,12.194876710904,31.4464555304947
"247",1975-10-14,12.2606122471171,45941,10,288,1975.7850456621,1510,1976,247,2.50639186785147,12.8947073425871,26.814763359458
"248",1975-10-15,10.9863541605266,45942,10,289,1975.78778538813,1510,1976,248,2.39665397184179,13.2061926526425,23.3148011482895
"249",1975-10-16,8.77056093217757,45943,10,290,1975.79052511416,1510,1976,249,2.17140076467823,12.4082643746109,21.4116730985946
"250",1975-10-17,7.46798599921841,45944,10,291,1975.79326484018,1510,1976,250,2.01062535090782,11.537521348774,19.9295221649141
"251",1975-10-18,12.0340774761676,45945,10,292,1975.79600456621,1510,1976,251,2.48774241488344,11.3190771053585,18.946927595921
"252",1975-10-19,45.7735999244467,45946,10,293,1975.79874429224,1510,1976,252,3.82370750406216,15.6940298693192,19.2485020097474
"253",1975-10-20,114.328684983015,45947,10,294,1975.80148401826,1510,1976,253,4.73907750154611,30.2316965318098,21.7172590656566
"254",1975-10-21,155.260686408938,45948,10,295,1975.80422374429,1510,1976,254,5.0451055519966,50.660278554927,25.5296504817595
"255",1975-10-22,119.553143138036,45949,10,296,1975.80696347032,1510,1976,255,4.78376098496847,66.1698198374283,28.0899653409274
"256",1975-10-23,95.0873878754983,45950,10,297,1975.80970319635,1510,1976,256,4.55479634115089,78.5007951150455,29.8144612847799
"257",1975-10-24,67.4784626660379,45951,10,298,1975.81244292237,1510,1976,257,4.21180847535005,87.0737203531626,31.0726731584281
"258",1975-10-25,63.5990547135291,45952,10,299,1975.8151826484,1510,1976,258,4.1525986072408,94.4401456727857,32.0637627813318
"259",1975-10-26,42.7578557861826,45953,10,300,1975.81792237443,1510,1976,259,3.75555293958106,94.0093250816051,32.5781854903628
"260",1975-10-27,39.6713195319967,45954,10,301,1975.82066210046,1510,1976,260,3.68062849669038,83.3439871600311,33.0982715686675
"261",1975-10-28,31.5443846241863,45955,10,302,1975.82340182648,1510,1976,261,3.45139558976076,65.6702297622095,33.5598361644769
"262",1975-10-29,25.6544805795014,45956,10,303,1975.82614155251,1510,1976,262,3.24471823782379,52.2561351109903,33.8760409489272
"263",1975-10-30,22.9926970208458,45957,10,304,1975.82888127854,1510,1976,263,3.13517664467594,41.9568935603257,34.137499830398
"264",1975-10-31,20.4724976940335,45958,10,305,1975.83162100457,1510,1976,264,3.01908240952493,35.2417557071822,34.4395461916639
"265",1975-11-01,20.0194281521346,45959,11,306,1975.83436073059,1511,1976,265,2.99670320964968,29.0160947698401,34.7264902348664
"266",1975-11-02,16.3665549705753,45960,11,307,1975.83710045662,1511,1976,266,2.79523992150064,25.2459089390391,34.9029985772312
"267",1975-11-03,16.3665549705753,45961,11,308,1975.83984018265,1511,1976,267,2.79523992150064,21.916656858836,35.1248138737858
"268",1975-11-04,82.3731238559622,45962,11,309,1975.84257990868,1511,1976,268,4.41125921691489,29.1779053205183,37.5581748717342
"269",1975-11-05,26.7305207415112,45963,11,310,1975.8453196347,1511,1976,269,3.28580601149908,29.3316253436625,38.097138847618
"270",1975-11-06,16.7629908197367,45964,11,311,1975.84805936073,1511,1976,270,2.81917352899861,28.4416673149327,38.4105119474314
"271",1975-11-07,18.6035858337008,45965,11,312,1975.85079908676,1511,1976,271,2.92335434889628,28.1746799063137,38.7370995755501
"272",1975-11-08,18.6035858337008,45966,11,313,1975.85353881279,1511,1976,272,2.92335434889628,27.972416717966,38.8786838073935
"273",1975-11-09,15.9701191214138,45967,11,314,1975.85627853881,1511,1976,273,2.77071942127323,27.9157830252287,38.9589148721048
"274",1975-11-10,52.5271677833762,45968,11,315,1975.85901826484,1511,1976,274,3.96133051733827,33.0815848556288,40.2577142255481
"275",1975-11-11,34.999039881165,45969,11,316,1975.86175799087,1511,1976,275,3.55532062914644,26.3138585735149,40.9193845356962
"276",1975-11-12,54.7641986465018,45970,11,317,1975.86449771689,1511,1976,276,4.00303667108401,30.3186697027993,42.3260238790602
"277",1975-11-13,49.8937010710893,45971,11,318,1975.86723744292,1511,1976,277,3.90989476374937,35.0516283101354,43.5804601731926
"278",1975-11-14,46.580630045954,45972,11,319,1975.86997716895,1511,1976,278,3.84118479046936,39.0483489118858,44.7669360360402
"279",1975-11-15,41.5119145459608,45973,11,320,1975.87271689498,1511,1976,279,3.72598048352508,42.3209672993515,45.858314489833
"280",1975-11-16,39.6713195319967,45974,11,321,1975.875456621,1511,1976,280,3.68062849669038,45.7068530722919,46.9317589409256
"281",1975-11-17,34.999039881165,45975,11,322,1975.87819634703,1511,1976,281,3.55532062914644,43.2028348005475,47.6972576877588
"282",1975-11-24,20.953884082301,45982,11,329,1975.89737442922,1511,1976,282,3.04232402690731,41.1963839721383,46.869933826354
"283",1975-11-25,25.6544805795014,45983,11,330,1975.90011415525,1511,1976,283,3.24471823782379,37.0378528197097,43.9141270129035
"284",1975-11-26,18.1505162918019,45984,11,331,1975.90285388128,1511,1976,284,2.89869900613559,32.5031121369544,39.343788008999
"285",1975-11-27,32.7336921716708,45985,11,332,1975.90559360731,1511,1976,285,3.48840488910689,30.5249781549139,36.4498063101202
"286",1975-11-28,20.0194281521346,45986,11,333,1975.90833333333,1511,1976,286,2.99670320964968,27.4546229557959,33.9475409860081
"287",1975-11-29,24.6067572638604,45987,11,334,1975.91107305936,1511,1976,287,3.20302109074194,25.3025426317764,32.5184841392688
"288",1975-11-30,206.231009872557,45988,11,335,1975.91381278539,1511,1976,288,5.3289969476306,49.7642526305467,37.2728826445698
"289",1975-12-01,330.952559703396,45989,12,336,1975.91655251142,1512,1976,289,5.80197504094625,94.0497777192746,46.8793727751435
"290",1975-12-02,369.902381883512,45990,12,337,1975.91929223744,1512,1976,290,5.91323913808102,143.228049334133,57.8870748535274
"291",1975-12-03,272.265895604313,45991,12,338,1975.92203196347,1512,1976,291,5.60677914616675,179.530246378778,65.9111252195316
"292",1975-12-04,200.482690059715,45992,12,339,1975.9247716895,1512,1976,292,5.30072790915288,203.494388934213,71.7387322022054
"293",1975-12-05,170.83495191171,45993,12,340,1975.92751141553,1512,1976,293,5.1406978969047,225.039463757009,76.6668073652342
"294",1975-12-06,158.290588970386,45994,12,341,1975.93025114155,1512,1976,294,5.06443251452202,244.137154000798,81.2607437411127
"295",1975-12-07,235.793797481456,45995,12,342,1975.93299086758,1512,1976,295,5.46295768360742,248.360409373498,88.4532227187567
"296",1975-12-08,241.952711566643,45996,12,343,1975.93573059361,1512,1976,296,5.48874230031289,235.646145353962,95.972761271959
"297",1975-12-09,191.272635778303,45997,12,344,1975.93847031963,1512,1976,297,5.25369982271374,210.127610196075,101.80296396555
"298",1975-12-10,159.185967652564,45998,12,345,1975.94121004566,1512,1976,298,5.07007312663956,193.973334774397,104.363392092103
"299",1975-12-11,130.940196568272,45999,12,346,1975.94394977169,1512,1976,299,4.87474070422055,184.038692847048,107.837047952995
"300",1975-12-12,116.976310118486,46000,12,347,1975.94668949772,1512,1976,300,4.76197143667662,176.344601162301,111.17749192962
"301",1975-12-13,110.711207859416,46001,12,348,1975.94942922374,1512,1976,301,4.70692507993214,169.547546717877,114.247745997144
"302",1975-12-14,156.584498976673,46002,12,349,1975.95216894977,1512,1976,302,5.0535957938341,158.231932645765,118.847109768577
"303",1975-12-15,306.670863942256,46003,12,350,1975.9549086758,1512,1976,303,5.72577506804954,167.477382985138,128.537134595938
"304",1975-12-16,833.137671628705,46004,12,351,1975.95764840183,1512,1976,304,6.72519890057419,259.172388106624,154.557484724115
"305",1975-12-17,775.781899308949,46005,12,352,1975.96038812785,1512,1976,305,6.65387142308757,347.257521200394,179.250246705042
"306",1975-12-18,552.977872868603,46006,12,353,1975.96312785388,1512,1976,306,6.31531798782596,407.548617814727,195.857369179112
"307",1975-12-19,350.583213448482,46007,12,354,1975.96586757991,1512,1976,307,5.85959809184425,440.921032576155,205.880352925025
"308",1975-12-20,260.323265648323,46008,12,355,1975.96860730594,1512,1976,308,5.56192418813821,462.294183688856,213.005107445104
"309",1975-12-21,197.806748077875,46009,12,356,1975.97134703196,1512,1976,309,5.28729053426834,468.183076417599,218.214935229501
"310",1975-12-22,178.367233045778,46010,12,357,1975.97408675799,1512,1976,310,5.18384453200822,449.853986289531,222.838132346627
"311",1975-12-23,118.647004054238,46011,12,358,1975.97682648402,1512,1976,311,4.77615273228264,347.78389092175,225.626397819063
"312",1975-12-24,120.487599068202,46012,12,359,1975.97956621005,1512,1976,312,4.7915468353378,254.170419458786,228.944188318593
"313",1975-12-25,80.6741130738415,46013,12,360,1975.98230593607,1512,1976,313,4.39041774406094,186.69845377382,230.778176068404
"314",1975-12-26,68.2713343643609,46014,12,361,1975.9850456621,1512,1976,314,4.22348997663776,146.368185333231,232.448870004156
"315",1975-12-27,62.0982618559892,46015,12,362,1975.98778538813,1512,1976,315,4.12871799911115,118.050327648612,233.427688993633
"316",1975-12-28,53.3483563280679,46016,12,363,1975.99052511416,1512,1976,316,3.9768431680523,97.4134145414968,234.538653266165
"317",1975-12-29,58.827666100407,46017,12,364,1975.99326484018,1512,1976,317,4.07461225616024,80.3363335493009,235.679350227383
"318",1975-12-30,47.2602343588023,46018,12,365,1975.99600456621,1512,1976,318,3.85566923067161,70.1382235928101,230.380324376924
"319",1975-12-31,78.1255969006606,46019,12,366,1975.99874429224,1512,1976,319,4.35831774835583,64.086508997447,221.952758950166
"320",1976-01-01,155.260686408938,46020,1,1,1976.00147996357,1513,1976,320,5.0451055519966,74.7417337596036,214.798035767681
"321",1976-01-02,207.392000573673,46021,1,2,1976.00421220401,1513,1976,321,5.33461072501143,94.6161146466482,212.635572599993
"322",1976-01-03,211.979329685398,46022,1,3,1976.00694444444,1513,1976,322,5.35648876843446,116.027695765135,213.018793920849
"323",1976-01-04,178.310599353041,46023,1,4,1976.00967668488,1513,1976,323,5.18352696983828,133.879444768703,213.267982168893
"324",1976-01-05,200.289852335945,46024,1,5,1976.01240892532,1513,1976,324,5.29976557906161,154.088328516637,214.667957614412
"325",1976-01-06,145.236522794426,46025,1,6,1976.01514116576,1513,1976,325,4.9783636051581,168.084941150297,211.649381791511
"326",1976-01-07,95.0873878754983,46026,1,7,1976.01787340619,1513,1976,326,4.55479634115089,170.508054146703,206.753871001806
"327",1976-01-08,134.504438020697,46027,1,8,1976.02060564663,1513,1976,327,4.90159719493393,167.542875805525,204.861597743219
"328",1976-01-09,49.2424136046097,46028,1,9,1976.02333788707,1513,1976,328,3.89675531726787,144.950077667088,201.196812608287
"329",1976-01-10,91.3212473084642,46029,1,10,1976.0260701275,1513,1976,329,4.5143834802243,127.713208756097,199.876180966294
"330",1976-01-11,53.3483563280679,46030,1,11,1976.02880236794,1513,1976,330,3.9768431680523,109.86145975253,197.75524917328
"331",1976-01-12,62.8344998615748,46031,1,12,1976.03153460838,1513,1976,331,4.14050428348382,90.2249808276197,196.159358906685
"332",1976-01-13,65.099847571069,46032,1,13,1976.03426684882,1513,1976,332,4.17592220775355,78.7768843671402,193.109870526498
"333",1976-01-14,65.8644024230233,46033,1,14,1976.03699908925,1513,1976,333,4.18759811988611,74.6021721596437,185.082988475857
"334",1976-01-15,96.0218438056647,46034,1,15,1976.03973132969,1513,1976,334,4.56457570522696,69.1046587003534,160.512460881756
"335",1976-01-16,136.429983573767,46035,1,16,1976.04246357013,1513,1976,335,4.91581154217433,81.5600258388044,139.20073035725
"336",1976-01-17,227.35537726359,46036,1,17,1976.04519581056,1513,1976,336,5.42651433190946,100.993472975251,128.346647170416
"337",1976-01-18,168.711188434059,46037,1,18,1976.047928051,1513,1976,337,5.12818830883502,117.473877561821,122.284246336602
"338",1976-01-19,123.715719554231,46038,1,19,1976.05066029144,1513,1976,338,4.81798634937023,126.171194660772,117.730661466799
"339",1976-01-20,65.8644024230233,46039,1,20,1976.05339253188,1513,1976,339,4.18759811988611,126.28041678248,113.332583278304
"340",1976-01-21,55.4721198057187,46040,1,21,1976.05612477231,1513,1976,340,4.01588054869154,124.795804980008,109.236079503635
"341",1976-01-22,58.3038044425864,46041,1,22,1976.05885701275,1513,1976,341,4.06566734753243,119.407513642425,107.22463951658
"342",1976-01-23,49.8937010710893,46042,1,23,1976.06158925319,1513,1976,342,3.90989476374937,107.045187570614,104.871509583343
"343",1976-01-24,42.1348851660717,46043,1,24,1976.06432149362,1513,1976,343,3.74087602383961,80.5851172709686,103.586868653084
"344",1976-01-25,39.3739926451256,46044,1,25,1976.06705373406,1513,1976,344,3.67310551320267,62.1083750154066,102.623623929109
"345",1976-01-26,73.8285154642138,46045,1,26,1976.0697859745,1513,1976,345,4.30174504538163,54.9816315739755,103.014632382717
"346",1976-01-27,282.474118720221,46046,1,27,1976.07251821494,1513,1976,346,5.64358693123991,85.9258767592895,110.652157795789
"347",1976-01-28,439.476873411352,46047,1,28,1976.07525045537,1513,1976,347,6.08558509551628,140.783698702951,123.340464706153
"348",1976-01-29,435.774445748648,46048,1,29,1976.07798269581,1513,1976,348,6.07712478322506,194.708076032389,136.290938419148
"349",1976-01-30,368.790945663541,46049,1,30,1976.08071493625,1513,1976,349,5.91022994057722,240.264825259882,145.979783377911
"350",1976-01-31,287.011893350801,46050,1,31,1976.08344717668,1513,1976,350,5.65952365514769,275.247255000558,150.371490275973
"351",1976-02-01,213.494280966123,46051,2,32,1976.08617941712,1514,1976,351,5.36361004526598,300.121581903557,150.574899622388
"352",1976-02-02,184.11555285862,46052,2,33,1976.08891165756,1514,1976,352,5.21556356516299,315.876872959901,149.646107061495
"353",1976-02-03,164.152176168702,46053,2,34,1976.091643898,1514,1976,353,5.1007939010556,298.973738309684,149.174159622017
"354",1976-02-04,94.152931945332,46054,2,35,1976.09437613843,1514,1976,354,4.54492039583264,249.641746671681,145.636262275664
"355",1976-02-05,82.3731238559622,46055,2,36,1976.09710837887,1514,1976,355,4.41125921691489,199.155843544155,143.540815644382
"356",1976-02-06,58.3038044425864,46056,2,37,1976.09984061931,1514,1976,356,4.06566734753243,154.800537655447,142.314696196618
"357",1976-02-07,36.7263675096543,46057,2,38,1976.10257285974,1514,1976,357,3.60349495784467,119.045462535283,139.055427179583
"358",1976-02-08,27.9198282889956,46058,2,39,1976.10530510018,1514,1976,358,3.32933712776765,92.5348264385504,138.344674335729
