Year,Month,Day,PRCP,SNOW,Total Precip (mm),,
1982,4,10,0.7,1.1,1.8,,
1982,4,11,0.6,0,0.6,,
1982,4,12,1.2,0,1.2,,
1982,4,13,2,0,2,,
1982,4,14,0,0,0,,
1982,4,15,0,0,0,,
1982,4,16,2,0,2,,
1982,4,17,8,0,8,,
1982,4,18,0,0,0,,
1982,4,19,2.8,0,2.8,,
1982,4,20,6,0,6,,
1982,4,21,0,0,0,,
1982,4,22,0,0,0,,
1982,4,23,0,0,0,,
1982,4,24,0,0,0,,
1982,4,25,0,0,0,,
1982,4,26,0,0,0,,
1982,4,27,0.2,0,0.2,,
1982,4,28,0,0,0,,
1982,4,29,0,0,0,,
1982,4,30,0.4,0,0.4,,
1982,5,1,0.1,0,0.1,,
1982,5,2,0.3,0,0.3,,
1982,5,3,0,0,0,,
1982,5,4,0,0,0,,
1982,5,5,0,0,0,,
1982,5,6,0,0,0,,
1982,5,7,6.2,0,6.2,,
1982,5,8,8.2,0,8.2,,
1982,5,9,0,0,0,,
1982,5,10,0,0,0,,
1982,5,11,0,0,0,,
1982,5,12,0.1,0,0.1,,
1982,5,13,0,0,0,,
1982,5,14,0,0,0,,
1982,5,15,0,0,0,,
1982,5,16,0,0,0,,
1982,5,17,0,0,0,,
1982,5,18,0.3,0,0.3,,
1982,5,19,2.1,0,2.1,,
1982,5,20,2.6,0,2.6,,
1982,5,21,4,0,4,,
1982,5,22,1,0,1,,
1982,5,23,1.7,0,1.7,,
1982,5,24,0,0,0,,
1982,5,25,0,0,0,,
1982,5,26,3.7,0,3.7,,
1982,5,27,9.6,0,9.6,,
1982,5,28,4.5,0,4.5,,
1982,5,29,0.5,0,0.5,,
1982,5,30,1.6,0,1.6,,
1982,5,31,3.7,0,3.7,,
1982,6,1,1.2,0,1.2,,
1982,6,2,1.1,0,1.1,,
1982,6,3,0.7,0,0.7,,
1982,6,4,5.9,0,5.9,,
1982,6,5,37,0,37,,
1982,6,6,0.6,0,0.6,,
1982,6,7,0,0,0,,
1982,6,8,0,0,0,,
1982,6,9,0,0,0,,
1982,6,10,1.1,0,1.1,,
1982,6,11,0,0,0,,
1982,6,12,0,0,0,,
1982,6,13,2.9,0,2.9,,
1982,6,14,0,0,0,,
1982,6,15,5.1,0,5.1,,
1982,6,16,3.6,0,3.6,,
1982,6,17,0,0,0,,
1982,6,18,0,0,0,,
1982,6,19,3.3,0,3.3,,
1982,6,20,9.6,0,9.6,,
1982,6,21,0.6,0,0.6,,
1982,6,22,8.6,0,8.6,,
1982,6,23,2.5,0,2.5,,
1982,6,24,0,0,0,,
1982,6,25,4.4,0,4.4,,
1982,6,26,1.6,0,1.6,,
1982,6,27,0,0,0,,
1982,6,28,18.6,0,18.6,,
1982,6,29,12.2,0,12.2,,
1982,6,30,0,0,0,,
1982,7,1,0,0,0,,
1982,7,2,0,0,0,,
1982,7,3,0.8,0,0.8,,
1982,7,4,0.5,0,0.5,,
1982,7,5,0,0,0,,
1982,7,6,0,0,0,,
1982,7,7,0.1,0,0.1,,
1982,7,8,0,0,0,,
1982,7,9,0.2,0,0.2,,
1982,7,10,0,0,0,,
1982,7,11,3.6,0,3.6,,
1982,7,12,0,0,0,,
1982,7,13,0.2,0,0.2,,
1982,7,14,0,0,0,,
1982,7,15,0.1,0,0.1,,
1982,7,16,0,0,0,,
1982,7,17,0,0,0,,
1982,7,18,1,0,1,,
1982,7,19,2.1,0,2.1,,
1982,7,20,0,0,0,,
1982,7,21,0,0,0,,
1982,7,22,0,0,0,,
1982,7,23,0,0,0,,
1982,7,24,0,0,0,,
1982,7,25,0,0,0,,
1982,7,26,1.4,0,1.4,,
1982,7,27,18.7,0,18.7,,
1982,7,28,2.8,0,2.8,,
1982,7,29,0,0,0,,
1982,7,30,0.5,0,0.5,,
1982,7,31,0,0,0,,
1982,8,1,0,0,0,,
1982,8,2,19.1,0,19.1,,
1982,8,3,12.4,0,12.4,,
1982,8,4,0.2,0,0.2,,
1982,8,5,0,0,0,,
1982,8,6,0,0,0,,
1982,8,7,1.6,0,1.6,,
1982,8,8,22.7,0,22.7,,
1982,8,9,0,0,0,,
1982,8,10,0,0,0,,
1982,8,11,0,0,0,,
1982,8,12,0,0,0,,
1982,8,13,0,0,0,,
1982,8,14,0,0,0,,
1982,8,15,0,0,0,,
1982,8,16,0,0,0,,
1982,8,17,0,0,0,,
1982,8,18,0,0,0,,
1982,8,19,10,0,10,,
1982,8,20,0.1,0,0.1,,
1982,8,21,0,0,0,,
1982,8,22,1.5,0,1.5,,
1982,8,23,0.1,0,0.1,,
1982,8,24,27.3,0,27.3,,
1982,8,25,0.3,0,0.3,,
1982,8,26,0,0,0,,
1982,8,27,0,0,0,,
1982,8,28,0,0,0,,
1982,8,29,0.9,0,0.9,,
1982,8,30,21.5,0,21.5,,
1982,8,31,1.1,0,1.1,,
1982,9,1,5.4,0,5.4,,
1982,9,2,5.8,0,5.8,,
1982,9,3,0.6,0,0.6,,
1982,9,4,0,0,0,,
1982,9,5,0,0,0,,
1982,9,6,0,0,0,,
1982,9,7,0,0,0,,
1982,9,8,0,0,0,,
1982,9,9,0,0,0,,
1982,9,10,0,0,0,,
1982,9,11,0,0,0,,
1982,9,12,0,0,0,,
1982,9,13,0,0,0,,
1982,9,14,11.8,0,11.8,,
1982,9,15,0,0,0,,
1982,9,16,0,0,0,,
1982,9,17,8.4,0,8.4,,
1982,9,18,0,0,0,,
1982,9,19,0,0,0,,
1982,9,20,0,0,0,,
1982,9,21,22.8,0,22.8,,
1982,9,22,12,0,12,,
1982,9,23,8.4,0,8.4,,
1982,9,24,4,0,4,,
1982,9,25,0.8,0,0.8,,
1982,9,26,19.2,0,19.2,,
1982,9,27,3.8,0,3.8,,
1982,9,28,0,0,0,,
1982,9,29,0,0,0,,
1982,9,30,0,0,0,,
1982,10,1,0,0,0,,
1982,10,2,0,0,0,,
1982,10,3,0.1,0,0.1,,
1982,10,4,0,0,0,,
1982,10,5,0,0,0,,
1982,10,6,0,0,0,,
1982,10,7,8.7,0,8.7,,
1982,10,8,0,0,0,,
1982,10,9,0,0,0,,
1982,10,10,9.9,0,9.9,,
1982,10,11,0.1,0,0.1,,
1982,10,12,1.1,0,1.1,,
1982,10,13,0.3,0,0.3,,
1982,10,14,2,0,2,,
1982,10,15,0,0,0,,
1982,10,16,1.3,0,1.3,,
1982,10,17,0,0,0,,
1982,10,18,0,0,0,,
1982,10,19,0,0,0,,
1982,10,20,3.4,0,3.4,,
1982,10,21,0,0,0,,
1982,10,22,0,0,0,,
1982,10,23,0,0,0,,
1982,10,24,0,0,0,,
1982,10,25,0,0,0,,
1982,10,26,0,0,0,,
1982,10,27,0,0,0,,
1982,10,28,0,0,0,,
1982,10,29,0.4,0,0.4,,
1982,10,30,1.5,0,1.5,,
1982,10,31,20.4,0,20.4,,
1982,11,1,29.8,0,29.8,,
1982,11,2,2.4,0,2.4,,
1982,11,3,26.9,0,26.9,,
1982,11,4,10.25,0,10.25,,
1982,11,5,19.6,1,20.6,,
1982,11,6,0,0,0,,
1982,11,7,0,0,0,,
1982,11,8,0,0,0,,
1982,11,9,0,0,0,,
1982,11,10,8.2,0,8.2,,
1982,11,11,7.9,0,7.9,,
1982,11,12,7.2,0,7.2,,
1982,11,13,0,1.4,1.4,,
1982,11,14,0,0.9,0.9,,
1982,11,15,0,0,0,,
1982,11,16,0,0,0,,
1982,11,17,0,0,0,,
1982,11,18,0,0,0,,
1982,11,19,0,0,0,,
1982,11,20,12.8,0,12.8,,
1982,11,21,7.6,0,7.6,,
1982,11,22,0.3,0,0.3,,
1982,11,23,14.9,0,14.9,,
1982,11,24,0.2,0,0.2,,
1982,11,25,0,0,0,,
1982,11,26,6.6,1.9,8.5,,
1982,11,27,0,0,0,,
1982,11,28,10.8,0,10.8,,
1982,11,29,0.7,0,0.7,,
1982,11,30,0,0,0,,
1982,12,1,0,0,0,,
1982,12,2,0.3,0,0.3,,
1982,12,3,4.7,0,4.7,,
1982,12,4,0.8,0,0.8,,
1982,12,5,8.9,0,8.9,,
1982,12,6,0.6,0,0.6,,
1982,12,7,0,0,0,,
1982,12,8,0,3.5,3.5,,
1982,12,9,0,0.4,0.4,,
1982,12,10,0,0.1,0.1,,
1982,12,11,0,0,0,,
1982,12,12,0,0.3,0.3,,
1982,12,13,0,0,0,,
1982,12,14,0,0,0,,
1982,12,15,28.9,0,28.9,,
1982,12,16,3.1,0,3.1,,
1982,12,17,0,0,0,,
1982,12,18,0,2.4,2.4,,
1982,12,19,0,10.4,10.4,,
1982,12,20,0,7,7,,
1982,12,21,0,0,0,,
1982,12,22,0,0,0,,
1982,12,23,6,0,6,,
1982,12,24,4.4,0,4.4,,
1982,12,25,14.8,0,14.8,,
1982,12,26,0,0,0,,
1982,12,27,9.4,0,9.4,,
1982,12,28,1.4,0,1.4,,
1982,12,29,0,0,0,,
1982,12,30,0,0,0,,
1982,12,31,0,0.2,0.2,,
1983,1,1,0,0,0,,
1983,1,2,0,0,0,,
1983,1,3,0,0,0,,
1983,1,4,0,0,0,,
1983,1,5,0,0,0,,
1983,1,6,1.9,0,1.9,,
1983,1,7,0,0,0,,
1983,1,8,0,0,0,,
1983,1,9,0.5,0,0.5,,
1983,1,10,5.9,0,5.9,,
1983,1,11,2,0.6,2.6,,
1983,1,12,0,0.6,0.6,,
1983,1,13,0,2.4,2.4,,
1983,1,14,0,1.2,1.2,,
1983,1,15,0,0.8,0.8,,
1983,1,16,0,0.8,0.8,,
1983,1,17,0,0,0,,
1983,1,18,0,0.8,0.8,,
1983,1,19,0,0.4,0.4,,
1983,1,20,0,0,0,,
1983,1,21,0,0,0,,
1983,1,22,5.2,0,5.2,,
1983,1,23,4,0,4,,
1983,1,24,1,0,1,,
1983,1,25,0,0.6,0.6,,
1983,1,26,0,0,0,,
1983,1,27,0,0,0,,
1983,1,28,0,0,0,,
1983,1,29,0,0,0,,
1983,1,30,4.4,0,4.4,,
1983,1,31,0,0,0,,
1983,2,1,6.6,0,6.6,,
1983,2,2,12.2,0,12.2,,
1983,2,3,0.4,2.2,2.6,,
1983,2,4,0,0,0,,
1983,2,5,0,0,0,,
1983,2,6,0,2.4,2.4,,
1983,2,7,0,1,1,,
1983,2,8,0,0,0,,
1983,2,9,0,0,0,,
1983,2,10,0,0,0,,
1983,2,11,0,0,0,,
1983,2,12,0,0,0,,
1983,2,13,0,0,0,,
1983,2,14,0,0,0,,
1983,2,15,0,0,0,,
1983,2,16,0.4,0,0.4,,
1983,2,17,1,0,1,,
1983,2,18,0,0,0,,
1983,2,19,0,0,0,,
1983,2,20,0,0,0,,
1983,2,21,0.4,0,0.4,,
1983,2,22,4,0,4,,
1983,2,23,0,0,0,,
1983,2,24,0.6,4.6,5.2,,
1983,2,25,0,0,0,,
1983,2,26,0,0,0,,
1983,2,27,0,0,0,,
1983,2,28,0,0,0,,
1983,3,1,0,0,0,,
1983,3,2,0,0,0,,
1983,3,3,0.6,0,0.6,,
1983,3,4,0,0,0,,
1983,3,5,0,0,0,,
1983,3,6,3.8,0,3.8,,
1983,3,7,2,0,2,,
1983,3,8,1.2,0,1.2,,
1983,3,9,2.6,0,2.6,,
1983,3,10,2.4,2,4.4,,
1983,3,11,0,0,0,,
1983,3,12,0,0,0,,
1983,3,13,0,0,0,,
1983,3,14,0,0,0,,
1983,3,15,0,0,0,,
1983,3,16,0,0,0,,
1983,3,17,0,0,0,,
1983,3,18,19,0,19,,
1983,3,19,9.8,0,9.8,,
1983,3,20,2.8,0,2.8,,
1983,3,21,1.8,8,9.8,,
1983,3,22,0,1,1,,
1983,3,23,0,0,0,,
1983,3,24,0,0,0,,
1983,3,25,0,0,0,,
1983,3,26,0.4,0,0.4,,
1983,3,27,10.8,0,10.8,,
1983,3,28,2.6,0,2.6,,
1983,3,29,0,0,0,,
1983,3,30,0,0,0,,
1983,3,31,0,0,0,,
1983,4,1,0,0,0,,
1983,4,2,10.4,0,10.4,,
1983,4,3,3,0,3,,
1983,4,4,0,0,0,,
1983,4,5,0.6,0,0.6,,
1983,4,6,11.2,0,11.2,,
1983,4,7,0.7,0,0.7,,
1983,4,8,0,0,0,,
1983,4,9,14.7,0,14.7,,
1983,4,10,2.2,0,2.2,,
1983,4,11,1.5,0,1.5,,
1983,4,12,0,0,0,,
1983,4,13,2.4,0,2.4,,
1983,4,14,16.5,0,16.5,,
1983,4,15,0.3,0,0.3,,
1983,4,16,0,0,0,,
1983,4,17,0.1,0.4,0.5,,
1983,4,18,0.9,0,0.9,,
1983,4,19,0,0,0,,
1983,4,20,0,0,0,,
1983,4,21,0,0,0,,
1983,4,22,0,0,0,,
1983,4,23,0,0,0,,
1983,4,24,0,0,0,,
1983,4,25,0,0,0,,
1983,4,26,0.9,0,0.9,,
1983,4,27,0.9,0,0.9,,
1983,4,28,5.6,0,5.6,,
1983,4,29,1.2,0,1.2,,
1983,4,30,11.4,0,11.4,,
1983,5,1,14.9,0,14.9,,
1983,5,2,15.5,0,15.5,,
1983,5,3,16.1,0,16.1,,
1983,5,4,0.9,0,0.9,,
1983,5,5,0,0,0,,
1983,5,6,0,0,0,,
1983,5,7,7.1,0,7.1,,
1983,5,8,4,0,4,,
1983,5,9,0,0,0,,
1983,5,10,0,0,0,,
1983,5,11,0,0,0,,
1983,5,12,0,0,0,,
1983,5,13,0,0,0,,
1983,5,14,7,0,7,,
1983,5,15,4.4,0,4.4,,
1983,5,16,0.2,0,0.2,,
1983,5,17,0,0,0,,
1983,5,18,0,0,0,,
1983,5,19,11.3,0,11.3,,
1983,5,20,0,0,0,,
1983,5,21,1.2,0,1.2,,
1983,5,22,7.4,0,7.4,,
1983,5,23,0,0,0,,
1983,5,24,0,0,0,,
1983,5,25,5.45,0,5.45,,
1983,5,26,0.3,0,0.3,,
1983,5,27,0,0,0,,
1983,5,28,0,0,0,,
1983,5,29,15.8,0,15.8,,
1983,5,30,0,0,0,,
1983,5,31,1.5,0,1.5,,
1983,6,1,0,0,0,,
1983,6,2,0,0,0,,
1983,6,3,7.9,0,7.9,,
1983,6,4,0.3,0,0.3,,
1983,6,5,8.2,0,8.2,,
1983,6,6,6.2,0,6.2,,
1983,6,7,0,0,0,,
1983,6,8,0,0,0,,
1983,6,9,0,0,0,,
1983,6,10,0,0,0,,
1983,6,11,0,0,0,,
1983,6,12,0,0,0,,
1983,6,13,0,0,0,,
1983,6,14,0,0,0,,
1983,6,15,3.8,0,3.8,,
1983,6,16,0.9,0,0.9,,
1983,6,17,0.2,0,0.2,,
1983,6,18,0,0,0,,
1983,6,19,0,0,0,,
1983,6,20,0,0,0,,
1983,6,21,0,0,0,,
1983,6,22,0,0,0,,
1983,6,23,0,0,0,,
1983,6,24,0,0,0,,
1983,6,25,0,0,0,,
1983,6,26,0,0,0,,
1983,6,27,30.2,0,30.2,,
1983,6,28,4.4,0,4.4,,
1983,6,29,0,0,0,,
1983,6,30,6,0,6,,
1983,7,1,1.2,0,1.2,,
1983,7,2,0,0,0,,
1983,7,3,0,0,0,,
1983,7,4,5.4,0,5.4,,
1983,7,5,1.2,0,1.2,,
1983,7,6,0,0,0,,
1983,7,7,0,0,0,,
1983,7,8,0.7,0,0.7,,
1983,7,9,0,0,0,,
1983,7,10,0,0,0,,
1983,7,11,0,0,0,,
1983,7,12,0,0,0,,
1983,7,13,0,0,0,,
1983,7,14,0,0,0,,
1983,7,15,0,0,0,,
1983,7,16,0,0,0,,
1983,7,17,2,0,2,,
1983,7,18,0,0,0,,
1983,7,19,0.1,0,0.1,,
1983,7,20,3.25,0,3.25,,
1983,7,21,3.6,0,3.6,,
1983,7,22,0,0,0,,
1983,7,23,0.1,0,0.1,,
1983,7,24,0,0,0,,
1983,7,25,0,0,0,,
1983,7,26,0,0,0,,
1983,7,27,0,0,0,,
1983,7,28,29.6,0,29.6,,
1983,7,29,21,0,21,,
1983,7,30,1,0,1,,
1983,7,31,21.7,0,21.7,,
1983,8,1,1.7,0,1.7,,
1983,8,2,0,0,0,,
1983,8,3,3.1,0,3.1,,
1983,8,4,0.7,0,0.7,,
1983,8,5,0,0,0,,
1983,8,6,0,0,0,,
1983,8,7,0,0,0,,
1983,8,8,7.9,0,7.9,,
1983,8,9,0,0,0,,
1983,8,10,10.3,0,10.3,,
1983,8,11,19.2,0,19.2,,
1983,8,12,0,0,0,,
1983,8,13,0,0,0,,
1983,8,14,0,0,0,,
1983,8,15,1,0,1,,
1983,8,16,0,0,0,,
1983,8,17,0.3,0,0.3,,
1983,8,18,0,0,0,,
1983,8,19,0,0,0,,
1983,8,20,0,0,0,,
1983,8,21,0.9,0,0.9,,
1983,8,22,0,0,0,,
1983,8,23,0,0,0,,
1983,8,24,0,0,0,,
1983,8,25,0,0,0,,
1983,8,26,0,0,0,,
1983,8,27,5.6,0,5.6,,
1983,8,28,0.1,0,0.1,,
1983,8,29,0,0,0,,
1983,8,30,14.4,0,14.4,,
1983,8,31,0,0,0,,
1983,9,1,0,0,0,,
1983,9,2,0,0,0,,
1983,9,3,0,0,0,,
1983,9,4,0,0,0,,
1983,9,5,0,0,0,,
1983,9,6,25.8,0,25.8,,
1983,9,7,0,0,0,,
1983,9,8,0,0,0,,
1983,9,9,0.5,0,0.5,,
1983,9,10,0,0,0,,
1983,9,11,0.1,0,0.1,,
1983,9,12,0,0,0,,
1983,9,13,0,0,0,,
1983,9,14,0,0,0,,
1983,9,15,2,0,2,,
1983,9,16,13.5,0,13.5,,
1983,9,17,0,0,0,,
1983,9,18,2.6,0,2.6,,
1983,9,19,1.2,0,1.2,,
1983,9,20,10.7,0,10.7,,
1983,9,21,6.9,0,6.9,,
1983,9,22,0.4,0,0.4,,
1983,9,23,0.7,0,0.7,,
1983,9,24,0,0,0,,
1983,9,25,0.7,0,0.7,,
1983,9,26,0,0,0,,
1983,9,27,0,0,0,,
1983,9,28,0,0,0,,
1983,9,29,0,0,0,,
1983,9,30,0,0,0,,
1983,10,1,0,0,0,,
1983,10,2,0,0,0,,
1983,10,3,0.5,0,0.5,,
1983,10,4,2,0,2,,
1983,10,5,50.05,0,50.05,,
1983,10,6,0.4,0,0.4,,
1983,10,7,0,0,0,,
1983,10,8,4.6,0,4.6,,
1983,10,9,0.1,0,0.1,,
1983,10,10,0,0,0,,
1983,10,11,16.2,0,16.2,,
1983,10,12,1.8,0,1.8,,
1983,10,13,29.6,0,29.6,,
1983,10,14,2,0,2,,
1983,10,15,0,0,0,,
1983,10,16,1,0,1,,
1983,10,17,0,0,0,,
1983,10,18,0,0,0,,
1983,10,19,0,0,0,,
1983,10,20,0,0,0,,
1983,10,21,0,0,0,,
1983,10,22,14.9,0,14.9,,
1983,10,23,5.4,0,5.4,,
1983,10,24,0,0,0,,
1983,10,25,0.8,0,0.8,,
1983,10,26,0.8,0,0.8,,
1983,10,27,0,0,0,,
1983,10,28,0.1,0,0.1,,
1983,10,29,0,0,0,,
1983,10,30,0,0,0,,
1983,10,31,0,0,0,,
1983,11,1,2.7,0,2.7,,
1983,11,2,17.9,0,17.9,,
1983,11,3,0.4,2,2.4,,
1983,11,4,2,1.3,3.3,,
1983,11,5,2.4,0,2.4,,
1983,11,6,0.1,0,0.1,,
1983,11,7,0,0,0,,
1983,11,8,0,0,0,,
1983,11,9,0,0,0,,
1983,11,10,11.4,0,11.4,,
1983,11,11,0.9,1.5,2.4,,
1983,11,12,0,0,0,,
1983,11,13,0,0,0,,
1983,11,14,0,0,0,,
1983,11,15,16,0,16,,
1983,11,16,4.4,1.4,5.8,,
1983,11,17,0,0,0,,
1983,11,18,0.3,0,0.3,,
1983,11,19,3.8,0,3.8,,
1983,11,20,6.9,0,6.9,,
1983,11,21,0.1,0,0.1,,
1983,11,22,0,0,0,,
1983,11,23,2.8,0,2.8,,
1983,11,24,0,0,0,,
1983,11,25,0,0,0,,
1983,11,26,0,0,0,,
1983,11,27,7.7,0,7.7,,
1983,11,28,11.8,0,11.8,,
1983,11,29,6.8,0.5,7.3,,
1983,11,30,0,1,1,,
1983,12,1,0,0,0,,
1983,12,2,0,0,0,,
1983,12,3,4.2,1.5,5.7,,
1983,12,4,2.9,0,2.9,,
1983,12,5,7.7,0,7.7,,
1983,12,6,12.8,0.5,13.3,,
1983,12,7,0,0,0,,
1983,12,8,0,3,3,,
1983,12,9,0.1,2.4,2.5,,
1983,12,10,0,0,0,,
1983,12,11,16.5,0,16.5,,
1983,12,12,5.7,0,5.7,,
1983,12,13,0.1,0,0.1,,
1983,12,14,4.8,0,4.8,,
1983,12,15,0.2,4,4.2,,
1983,12,16,0,5,5,,
1983,12,17,0,9,9,,
1983,12,18,0,0.7,0.7,,
1983,12,19,0,0,0,,
1983,12,20,0,0,0,,
1983,12,21,3,3,6,,
1983,12,22,4,1.2,5.2,,
1983,12,23,0,0,0,,
1983,12,24,0,3.4,3.4,,
1983,12,25,0,8.2,8.2,,
1983,12,26,0,10,10,,
1983,12,27,0,1.6,1.6,,
1983,12,28,2.2,8.2,10.4,,
1983,12,29,0,0,0,,
1983,12,30,0,0,0,,
1983,12,31,0,0,0,,
1984,1,1,0,0,0,,
1984,1,2,0,0,0,,
1984,1,3,0,0,0,,
1984,1,4,0,0,0,,
1984,1,5,0.8,0,0.8,,
1984,1,6,0,0,0,,
1984,1,7,0,1,1,,
1984,1,8,0,0,0,,
1984,1,9,0,9,9,,
1984,1,10,0,2.4,2.4,,
1984,1,11,0,0,0,,
1984,1,12,0,0,0,,
1984,1,13,0,10,10,,
1984,1,14,0,2,2,,
1984,1,15,0,0,0,,
1984,1,16,0,0,0,,
1984,1,17,0,0.6,0.6,,
1984,1,18,0,0.6,0.6,,
1984,1,19,0,2,2,,
1984,1,20,0,0,0,,
1984,1,21,0,0.4,0.4,,
1984,1,22,0,0,0,,
1984,1,23,1.6,0,1.6,,
1984,1,24,3.8,0,3.8,,
1984,1,25,0,0,0,,
1984,1,26,0,3.4,3.4,,
1984,1,27,0,0,0,,
1984,1,28,0,2,2,,
1984,1,29,0,2.8,2.8,,
1984,1,30,0,5,5,,
1984,1,31,0,0,0,,
1984,2,1,0,0,0,,
1984,2,2,0.2,0,0.2,,
1984,2,3,6.8,0,6.8,,
1984,2,4,1,1.8,2.8,,
1984,2,5,0,0.6,0.6,,
1984,2,6,0,0.2,0.2,,
1984,2,7,0,0,0,,
1984,2,8,0,0,0,,
1984,2,9,0,0,0,,
1984,2,10,0,0,0,,
1984,2,11,3.2,0,3.2,,
1984,2,12,0,0,0,,
1984,2,13,14,0,14,,
1984,2,14,1,0,1,,
1984,2,15,0,0,0,,
1984,2,16,0,0,0,,
1984,2,17,1.8,0,1.8,,
1984,2,18,1,0,1,,
1984,2,19,1.4,0,1.4,,
1984,2,20,0,0.6,0.6,,
1984,2,21,0,0,0,,
1984,2,22,0,0,0,,
1984,2,23,0,0,0,,
1984,2,24,0,0,0,,
1984,2,25,0,2.6,2.6,,
1984,2,26,0,0,0,,
1984,2,27,0,32.4,32.4,,
1984,2,28,0,28,28,,
1984,2,29,0,0,0,,
1984,3,1,0,0,0,,
1984,3,2,0,0,0,,
1984,3,3,0,0,0,,
1984,3,4,1,0,1,,
1984,3,5,5.4,0,5.4,,
1984,3,6,0,0.8,0.8,,
1984,3,7,0,0,0,,
1984,3,8,0,0,0,,
1984,3,9,0,0.4,0.4,,
1984,3,10,0,7,7,,
1984,3,11,0,0,0,,
1984,3,12,0,12,12,,
1984,3,13,0,5,5,,
1984,3,14,0,0,0,,
1984,3,15,9.2,0,9.2,,
1984,3,16,5.8,0,5.8,,
1984,3,17,0,0,0,,
1984,3,18,0,1,1,,
1984,3,19,0,0,0,,
1984,3,20,0,0,0,,
1984,3,21,1.8,0.2,2,,
1984,3,22,0.4,0,0.4,,
1984,3,23,0,0,0,,
1984,3,24,0,0,0,,
1984,3,25,0,0,0,,
1984,3,26,0,0,0,,
1984,3,27,0,0,0,,
1984,3,28,0,1.8,1.8,,
1984,3,29,0,3.4,3.4,,
1984,3,30,0,0,0,,
1984,3,31,0,0,0,,
1984,4,1,0,0,0,,
1984,4,2,0,0,0,,
1984,4,3,1.6,0,1.6,,
1984,4,4,9.85,0,9.85,,
1984,4,5,2.6,0,2.6,,
1984,4,6,6.7,0.5,7.2,,
1984,4,7,0.3,0,0.3,,
1984,4,8,0,0,0,,
1984,4,9,0,0,0,,
1984,4,10,0,0,0,,
1984,4,11,0,0,0,,
1984,4,12,1.6,0,1.6,,
1984,4,13,3.5,0,3.5,,
1984,4,14,5.9,0,5.9,,
1984,4,15,2.3,0,2.3,,
1984,4,16,10.6,0,10.6,,
1984,4,17,1,0,1,,
1984,4,18,1.9,0,1.9,,
1984,4,19,4.7,0,4.7,,
1984,4,20,0,0,0,,
1984,4,21,0,0,0,,
1984,4,22,5.3,0,5.3,,
1984,4,23,11.05,0,11.05,,
1984,4,24,6.35,0,6.35,,
1984,4,25,0,0,0,,
1984,4,26,0,0,0,,
1984,4,27,0,0,0,,
1984,4,28,0,0,0,,
1984,4,29,0.5,0,0.5,,
1984,4,30,0.5,0,0.5,,
1984,5,1,2.5,0,2.5,,
1984,5,2,0,0,0,,
1984,5,3,25.9,0,25.9,,
1984,5,4,1.7,0,1.7,,
1984,5,5,0.1,0,0.1,,
1984,5,6,0,0,0,,
1984,5,7,13.3,0,13.3,,
1984,5,8,12.6,0,12.6,,
1984,5,9,0.4,0,0.4,,
1984,5,10,1.1,0,1.1,,
1984,5,11,1.5,0,1.5,,
1984,5,12,0.5,0,0.5,,
1984,5,13,18.7,0,18.7,,
1984,5,14,0.8,0,0.8,,
1984,5,15,0,0,0,,
1984,5,16,0,0,0,,
1984,5,17,3.4,0,3.4,,
1984,5,18,2.9,0,2.9,,
1984,5,19,0.5,0,0.5,,
1984,5,20,6.2,0,6.2,,
1984,5,21,0,0,0,,
1984,5,22,11.1,0,11.1,,
1984,5,23,9.8,0,9.8,,
1984,5,24,0,0,0,,
1984,5,25,0.3,0,0.3,,
1984,5,26,0,0,0,,
1984,5,27,2.15,0,2.15,,
1984,5,28,12.6,0,12.6,,
1984,5,29,0.1,0,0.1,,
1984,5,30,0,0,0,,
1984,5,31,1.3,0,1.3,,
1984,6,1,0,0,0,,
1984,6,2,7.8,0,7.8,,
1984,6,3,0,0,0,,
1984,6,4,0,0,0,,
1984,6,5,0,0,0,,
1984,6,6,0,0,0,,
1984,6,7,0,0,0,,
1984,6,8,0,0,0,,
1984,6,9,0,0,0,,
1984,6,10,0,0,0,,
1984,6,11,0,0,0,,
1984,6,12,0,0,0,,
1984,6,13,5.6,0,5.6,,
1984,6,14,0,0,0,,
1984,6,15,0,0,0,,
1984,6,16,5.2,0,5.2,,
1984,6,17,47.7,0,47.7,,
1984,6,18,7.9,0,7.9,,
1984,6,19,0,0,0,,
1984,6,20,0,0,0,,
1984,6,21,0,0,0,,
1984,6,22,0,0,0,,
1984,6,23,19.2,0,19.2,,
1984,6,24,14.7,0,14.7,,
1984,6,25,2.1,0,2.1,,
1984,6,26,0,0,0,,
1984,6,27,3.85,0,3.85,,
1984,6,28,0.1,0,0.1,,
1984,6,29,0.2,0,0.2,,
1984,6,30,0,0,0,,
1984,7,1,0,0,0,,
1984,7,2,0.2,0,0.2,,
1984,7,3,0.8,0,0.8,,
1984,7,4,2.3,0,2.3,,
1984,7,5,0,0,0,,
1984,7,6,12.2,0,12.2,,
1984,7,7,0,0,0,,
1984,7,8,0,0,0,,
1984,7,9,0,0,0,,
1984,7,10,5.2,0,5.2,,
1984,7,11,0,0,0,,
1984,7,12,0,0,0,,
1984,7,13,0,0,0,,
1984,7,14,0,0,0,,
1984,7,15,0,0,0,,
1984,7,16,0,0,0,,
1984,7,17,13.45,0,13.45,,
1984,7,18,1.1,0,1.1,,
1984,7,19,0,0,0,,
1984,7,20,0,0,0,,
1984,7,21,0,0,0,,
