Year,Month,Day,Inflow volume [m3 d-1],Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]"," *Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3], Inflow concentration of O2 [mg m-3], Inflow concentration of NO3 [mg m-3], Inflow concentration of NH4 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3], Inflow pH,Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3],Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]","*Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
1998,9,14,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,15,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,16,134561.655,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,17,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,18,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,19,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,20,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,21,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,22,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,23,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,24,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,25,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,4,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,5,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,6,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,7,689934.304,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,8,628769.9153,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,9,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,10,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,11,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,12,97863.02184,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,13,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,14,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,15,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,16,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,17,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,18,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,19,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,20,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,21,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,22,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,23,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,24,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,25,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,26,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,27,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,28,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,29,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,30,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,31,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,1,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,2,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,3,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,4,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,5,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,6,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,7,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,8,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,9,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,10,166367.1371,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,11,413471.2673,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,12,207958.9214,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,13,124775.3528,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,14,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,15,90523.2952,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,16,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,17,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,18,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,19,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,20,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,21,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,22,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,23,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,24,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,25,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,26,332734.2743,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,27,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,28,110095.8996,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,29,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
1998,11,30,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,1,100309.5974,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,2,95416.44629,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,3,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,4,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,5,166367.1371,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,6,149241.1083,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,7,577391.8289,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,8,261783.5834,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,9,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,10,100309.5974,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,11,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,12,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,13,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,14,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,15,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,16,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,17,119882.2018,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,18,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,19,124775.3528,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,20,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,21,144347.9572,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,22,215298.648,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,23,139454.8061,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,24,117435.6262,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,25,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,26,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,27,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,28,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,29,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,30,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1998,12,31,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,9,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,10,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,11,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,12,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,13,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,14,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,15,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,16,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,17,110095.8996,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,18,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,19,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,20,207958.9214,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,21,161473.986,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,22,929698.7075,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,23,1680797.4,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,24,1741961.789,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,25,1081386.391,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,26,486868.5337,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,27,371879.483,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,28,408578.1162,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,29,393898.6629,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,30,325394.5476,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,31,283802.7633,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,1,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,2,313161.6699,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,3,396345.2385,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,4,332734.2743,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,5,288695.9144,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,6,259337.0079,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,7,259337.0079,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,8,266676.7345,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,9,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,10,278909.6122,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,11,261783.5834,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,12,335180.8498,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,13,291142.49,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,14,229978.1013,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,15,198172.6192,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,16,185939.7415,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,17,195726.0437,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,154134.2594,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,119882.2018,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,117435.6262,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,25,139454.8061,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,26,159027.4105,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,27,151687.6839,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,28,401238.3895,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,1,420810.9939,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,2,310715.0943,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,3,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,4,335180.8498,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,5,271569.8856,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,6,271569.8856,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,7,242210.9791,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,8,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,9,237317.828,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,10,229978.1013,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,11,237317.828,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,12,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,13,237317.828,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,14,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,15,225084.9502,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,16,247104.1301,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,17,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,18,398791.814,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,19,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,20,281356.1878,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,21,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,22,222638.3747,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,23,200619.1948,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,24,181046.5904,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,25,168813.7127,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,26,163920.5616,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,27,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,28,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,29,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,30,124775.3528,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,31,117435.6262,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,1,114989.0507,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,2,117435.6262,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,3,114989.0507,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,4,232424.6769,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,5,340074.0009,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,6,232424.6769,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,7,183493.166,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,8,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,9,455063.0516,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,10,398791.814,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,11,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,12,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,13,271569.8856,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,14,225084.9502,,,,,,,,,,,,,,,,,,,,,,,,
1999,4,15,183493.166,12.5,,,,,,,,,,,,,,,,,,,,,,,
1999,4,16,396345.2385,10.5,,,,,,,,,9100,,,,,,,,,,,,,,
1999,4,17,415917.8428,10.5,,,,,,,,,9800,,,,,,,,,,,,,,
1999,4,18,401238.3895,10.5,,,,,,,,,9900,,,,,,,,,,,,,,
1999,4,19,320501.3965,11,,,,,,,,,10500,,,,,,,,,,,,,,
1999,4,20,274016.4612,11,,,,,,,,,10300,,,,,,,,,,,,,,
1999,4,21,234871.2524,11.5,,,,,,,,,9900,,,,,,,,,,,,,,
1999,4,22,636109.642,10.5,,,,,,,,,9000,,,,,,,,,,,,,,
1999,4,23,1460605.601,10,,,,,,,,,9300,,,,,,,,,,,,,,
1999,4,24,2091822.092,9.5,,,,,,,,,9300,,,,,,,,,,,,,,
1999,4,25,1022668.578,10,,,,,,,,,9500,,,,,,,,,,,,,,
1999,4,26,491761.6847,11.5,,,,,,,,,9300,,,,,,,,,,,,,,
1999,4,27,376772.6341,12,,,,,,,,,9300,,,,,,,,,,,,,,
1999,4,28,315608.2454,12,,,,,,,,,9400,,,,,,,,,,,,,,
1999,4,29,281356.1878,13,,,,,,,,,9300,,,,,,,,,,,,,,
1999,4,30,254443.8568,13.5,,,,,,,,,9500,,,,,,,,,,,,,,
1999,5,1,229978.1013,14.5,,,,,,,,,9800,,,,,,,,,,,,,,
1999,5,2,203065.7703,15,,,,,,,,,9600,,,,,,,,,,,,,,
1999,5,3,178600.0149,16,,,,,,,,,9300,,,,,,,,,,,,,,
1999,5,4,168813.7127,17,,,,,,,,,8700,,,,,,,,,,,,,,
1999,5,5,161473.986,17,,,,,,,,,8000,,,,,,,,,,,,,,
1999,5,6,161473.986,17,,,,,,,,,7300,,,,,,,,,,,,,,
1999,5,7,146794.5328,17,,,,,,,,,7600,,,,,,,,,,,,,,
1999,5,8,129668.5039,16.5,,,,,,,,,7600,,,,,,,,,,,,,,
1999,5,9,132115.0795,16,,,,,,,,,8100,,,,,,,,,,,,,,
1999,5,10,119882.2018,16,,,,,,,,,7900,,,,,,,,,,,,,,
1999,5,11,110095.8996,16.5,,,,,,,,,8000,,,,,,,,,,,,,,
1999,5,12,102756.1729,15.5,,,,,,,,,7800,,,,,,,,,,,,,,
1999,5,13,100309.5974,14.5,,,,,,,,,8400,,,,,,,,,,,,,,
1999,5,14,100309.5974,14.5,,,,,,,,,8800,,,,,,,,,,,,,,
1999,5,15,92969.87075,16,,,,,,,,,8500,,,,,,,,,,,,,,
1999,5,16,90523.2952,17.5,,,,,,,,,8000,,,,,,,,,,,,,,
1999,5,17,95416.44629,19,,,,,,,,,7500,,,,,,,,,,,,,,
1999,5,18,954164.4629,19.5,,,,,,,,,5000,,,,,,,,,,,,,,
1999,5,19,653235.6708,18.5,,,,,,,,,6300,,,,,,,,,,,,,,
1999,5,20,286249.3389,18.5,,,,,,,,,7000,,,,,,,,,,,,,,
1999,5,21,203065.7703,19,,,,,,,,,6900,,,,,,,,,,,,,,
1999,5,22,249550.7057,18,,,,,,,,,5500,,,,,,,,,,,,,,
1999,5,23,227531.5258,17.5,,,,,,,,,6200,,,,,,,,,,,,,,
1999,5,24,401238.3895,16.5,,,,,,,,,6400,,,,,,,,,,,,,,
1999,5,25,261783.5834,15,,,,,,,,,7400,,,,,,,,,,,,,,
1999,5,26,178600.0149,14.5,,,,,,,,,7900,,,,,,,,,,,,,,
1999,5,27,137008.2306,15.5,,,,,,,,,7600,,,,,,,,,,,,,,
1999,5,28,117435.6262,17.5,,,,,,,,,7100,,,,,,,,,,,,,,
1999,5,29,105202.7485,19.5,,,,,,,,,6600,,,,,,,,,,,,,,
1999,5,30,95416.44629,21,,,,,,,,,6300,,,,,,,,,,,,,,
1999,5,31,198172.6192,20.5,,,,,,,,,4600,,,,,,,,,,,,,,
1999,6,1,215298.648,20,,,,,,,,,4700,,,,,,,,,,,,,,
1999,6,2,190832.8926,21,,,,,,,,,5500,,,,,,,,,,,,,,
1999,6,3,249550.7057,19.5,,,,,,,,,6200,,,,,,,,,,,,,,
1999,6,4,151687.6839,18.5,,,,,,,,,6800,,,,,,,,,,,,,,
1999,6,5,107649.324,19.5,,,,,,,,,6800,,,,,,,,,,,,,,
1999,6,6,95416.44629,21.5,,,,,,,,,6500,,,,,,,,,,,,,,
1999,6,7,88076.71966,23.5,,,,,,,,,6000,,,,,,,,,,,,,,
1999,6,8,78290.41747,24,,,,,,,,,5800,,,,,,,,,,,,,,
1999,6,9,73397.26638,24,,,,,,,,,5700,,,,,,,,,,,,,,
1999,6,10,70950.69083,24.5,,,,,,,,,5600,,,,,,,,,,,,,,
1999,6,11,78290.41747,25,,,,,,,,,5600,,,,,,,,,,,,,,
1999,6,12,344967.152,23.5,,,,,,,,,5800,,,,,,,,,,,,,,
1999,6,13,934591.8586,22.5,,,,,,,,,3800,,,,,,,,,,,,,,
1999,6,14,780457.5992,22,,,,,,,,,5400,,,,,,,,,,,,,,
1999,6,15,398791.814,21,,,,,,,,,5900,,,,,,,,,,,,,,
1999,6,16,242210.9791,19.5,,,,,,,,,6000,,,,,,,,,,,,,,
1999,6,17,161473.986,18.5,,,,,,,,,6100,,,,,,,,,,,,,,
1999,6,18,122328.7773,18,,,,,,,,,6200,,,,,,,,,,,,,,
1999,6,19,102756.1729,18.5,,,,,,,,,6100,,,,,,,,,,,,,,
1999,6,20,92969.87075,19.5,,,,,,,,,6000,,,,,,,,,,,,,,
1999,6,21,85630.14411,20,,,,,,,,,5900,,,,,,,,,,,,,,
1999,6,22,78290.41747,20.5,,,,,,,,,5800,,,,,,,,,,,,,,
1999,6,23,73397.26638,21.5,,,,,,,,,5700,,,,,,,,,,,,,,
1999,6,24,124775.3528,22.5,,,,,,,,,5300,,,,,,,,,,,,,,
1999,6,25,347413.7275,23.5,,,,,,,,,3900,,,,,,,,,,,,,,
1999,6,26,112542.4751,23.5,,,,,,,,,4000,,,,,,,,,,,,,,
1999,6,27,721739.7861,23,,,,,,,,,4800,,,,,,,,,,,,,,
1999,6,28,924805.5564,24,,,,,,,,,4300,,,,,,,,,,,,,,
1999,6,29,1497304.234,23,,,,,,,,,4700,,,,,,,,,,,,,,
1999,6,30,567605.5267,22,,,,,,,,,4900,,,,,,,,,,,,,,
1999,7,1,496654.8358,21,,,,,,,,,5600,,,,,,,,,,,,,,
1999,7,2,946824.7363,22,,,,,,,,,6100,,,,,,,,,,,,,,
1999,7,3,707060.3328,23,,,,,,,,,6000,,,,,,,,,,,,,,
1999,7,4,437937.0227,24,,,,,,,,,5500,,,,,,,,,,,,,,
1999,7,5,291142.49,26,,,,,,,,,5400,,,,,,,,,,,,,,
1999,7,6,225084.9502,26,,,,,,,,,4800,,,,,,,,,,,,,,
1999,7,7,171260.2882,24.5,,,,,,,,,5200,,,,,,,,,,,,,,
1999,7,8,134561.655,23.5,,,,,,,,,5100,,,,,,,,,,,,,,
1999,7,9,225084.9502,23,,,,,,,,,4600,,,,,,,,,,,,,,
1999,7,10,222638.3747,22,,,,,,,,,4900,,,,,,,,,,,,,,
1999,7,11,124775.3528,21.5,,,,,,,,,5700,,,,,,,,,,,,,,
1999,7,12,97863.02184,21.5,,,,,,,,,5800,,,,,,,,,,,,,,
1999,7,13,83183.56856,22,,,,,,,,,6100,,,,,,,,,,,,,,
1999,7,14,75843.84193,23,,,,,,,,,6100,,,,,,,,,,,,,,
1999,7,15,70950.69083,23.5,,,,,,,,,6000,,,,,,,,,,,,,,
1999,7,16,66057.53974,24.5,,,,,,,,,6000,,,,,,,,,,,,,,
1999,7,17,63610.9642,25,,,,,,,,,5900,,,,,,,,,,,,,,
1999,7,18,193279.4681,24.5,,,,,,,,,5500,,,,,,,,,,,,,,
1999,7,19,251997.2812,24,,,,,,,,,4700,,,,,,,,,,,,,,
1999,7,20,278909.6122,24.5,,,,,,,,,5100,,,,,,,,,,,,,,
1999,7,21,134561.655,24,,,,,,,,,5700,,,,,,,,,,,,,,
1999,7,22,117435.6262,24.5,,,,,,,,,5500,,,,,,,,,,,,,,
1999,7,23,425704.145,24.5,,,,,,,,,5400,,,,,,,,,,,,,,
1999,7,24,1069153.514,25,,,,,,,,,4500,,,,,,,,,,,,,,
1999,7,25,340074.0009,25.5,,,,,,,,,5000,,,,,,,,,,,,,,
1999,7,26,195726.0437,24.5,,,,,,,,,5300,,,,,,,,,,,,,,
1999,7,27,129668.5039,24.5,,,,,,,,,5500,,,,,,,,,,,,,,
1999,7,28,102756.1729,25,,,,,,,,,5500,,,,,,,,,,,,,,
1999,7,29,85630.14411,25.5,,,,,,,,,5500,,,,,,,,,,,,,,
1999,7,30,78290.41747,26,,,,,,,,,5400,,,,,,,,,,,,,,
1999,7,31,75843.84193,26.5,,,,,,,,,5300,,,,,,,,,,,,,,
1999,8,1,122328.7773,25.5,,,,,,,,,5000,,,,,,,,,,,,,,
1999,8,2,80736.99302,23.5,,,,,,,,,5600,,,,,,,,,,,,,,
1999,8,3,66057.53974,22.5,,,,,,,,,6200,,,,,,,,,,,,,,
1999,8,4,102756.1729,22.5,,,,,,,,,5500,,,,,,,,,,,,,,
1999,8,5,102756.1729,22,,,,,,,,,5100,,,,,,,,,,,,,,
1999,8,6,70950.69083,21,,,,,,,,,,,,,,,,,,,,,,,
1999,8,7,78290.41747,21.5,,,,,,,,,,,,,,,,,,,,,,,
1999,8,8,210405.497,22,,,,,,,,,,,,,,,,,,,,,,,
1999,8,9,117435.6262,21,,,,,,,,,,,,,,,,,,,,,,,
1999,8,10,85630.14411,20.5,,,,,,,,,,,,,,,,,,,,,,,
1999,8,11,75843.84193,21.5,,,,,,,,,6200,,,,,,,,,,,,,,
1999,8,12,66057.53974,22,,,,,,,,,6200,,,,,,,,,,,,,,
1999,8,13,110095.8996,22.5,,,,,,,,,5500,,,,,,,,,,,,,,
1999,8,14,371879.483,21.5,,,,,,,,,5100,,,,,,,,,,,,,,
1999,8,15,212852.0725,21,,,,,,,,,6600,,,,,,,,,,,,,,
1999,8,16,105202.7485,21.5,,,,,,,,,6600,,,,,,,,,,,,,,
1999,8,17,75843.84193,22,,,,,,,,,6200,,,,,,,,,,,,,,
1999,8,18,66057.53974,22,,,,,,,,,6100,,,,,,,,,,,,,,
1999,8,19,61164.38865,20.5,,,,,,,,,6300,,,,,,,,,,,,,,
1999,8,20,58717.8131,20,,,,,,,,,6600,,,,,,,,,,,,,,
1999,8,21,56271.23756,20,,,,,,,,,6900,,,,,,,,,,,,,,
1999,8,22,53824.66201,20.5,,,,,,,,,6800,,,,,,,,,,,,,,
1999,8,23,53824.66201,20.5,,,,,,,,,6700,,,,,,,,,,,,,,
1999,8,24,63610.9642,20.5,,,,,,,,,6700,,,,,,,,,,,,,,
1999,8,25,207958.9214,21,,,,,,,,,5900,,,,,,,,,,,,,,
1999,8,26,227531.5258,21,,,,,,,,,5700,,,,,,,,,,,,,,
1999,8,27,124775.3528,21.5,,,,,,,,,5800,,,,,,,,,,,,,,
